Inventory_ID,Product_ID,Warehouse_ID,Stock_Date,Opening_Stock,Received_Qty,Sold_Qty,Closing_Stock,Reorder_Level,Safety_Stock
INV042174,P1241,W005,29-Jan-2025,1776,691,1103,1364,183,59
INV042175,P1385,W007,19-May-2025,584,972,673,883,79,27
INV042176,P1011,W020,18-Feb-2025,1374,557,173,1758,273,124
INV042177,P1562,W017,08-Jul-2025,1632,573,97,2108,270,150
INV042178,P1771,W011,04-Feb-2025,1476,633,1024,1085,246,124
INV042179,P1708,W012,14-Dec-2025,945,467,248,1164,297,155
INV042180,P1996,W016,18-Jun-2025,1935,521,852,1604,295,113
INV042181,P2000,W010,01-Mar-2025,353,998,501,850,108,52
INV042182,P1699,W020,17-Feb-2025,352,713,650,415,196,48
INV042183,P1544,W003,04-Oct-2025,1289,472,128,1633,51,14
INV042184,P1785,W010,10-Nov-2025,729,69,569,229,135,37
INV042185,P1593,W008,14-Aug-2025,1423,114,524,1013,240,75
INV042186,P1933,W013,21-Jun-2025,1147,371,323,1195,226,59
INV042187,P1440,W012,29-Aug-2025,1141,368,1064,445,219,117
INV042188,P1349,W005,26-Oct-2025,1983,69,565,1487,101,29
INV042189,P1341,W017,03-Jul-2025,1697,160,1017,840,239,132
INV042190,P1880,W020,02-May-2025,1234,9,1118,125,215,67
INV042191,P1930,W018,25-Jan-2025,1556,164,592,1128,154,76
INV042192,P1493,W002,06-Feb-2025,977,247,969,255,288,88
INV042193,P1072,W007,12-Sep-2025,271,657,209,719,20,6
INV042194,P1516,W012,04-Dec-2025,1763,233,510,1486,221,66
INV042195,P1871,W018,27-Oct-2025,707,286,588,405,245,129
INV042196,P1074,W001,20-Feb-2025,571,120,312,379,254,128
INV042197,P1450,W015,25-Nov-2025,1613,865,972,1506,205,74
INV042198,P1279,W008,05-Jun-2025,218,262,480,0,240,62
INV042199,P1893,W006,21-Aug-2025,1312,108,778,642,163,55
INV042200,P1399,W004,03-Sep-2025,1118,858,666,1310,262,61
INV042201,P1103,W002,20-Nov-2025,1616,397,90,1923,33,6
INV042202,P1550,W013,17-Mar-2025,1960,342,1075,1227,58,26
INV042203,P1961,W017,26-Jan-2025,1022,159,813,368,42,18
INV042204,P1227,W020,19-Jul-2025,1972,402,761,1613,97,37
INV042205,P1122,W017,24-Apr-2025,1496,760,716,1540,247,82
INV042206,P1977,W003,11-Oct-2025,1730,73,105,1698,161,44
INV042207,P1815,W013,09-May-2025,1297,708,551,1454,188,60
INV042208,P1871,W003,04-Jun-2025,1631,183,982,832,268,82
INV042209,P1715,W011,09-Apr-2025,671,960,110,1521,218,69
INV042210,P1144,W010,17-Sep-2025,1468,874,125,2217,208,59
INV042211,P1839,W003,30-Apr-2025,648,744,1166,226,276,100
INV042212,P1110,W003,24-Sep-2025,737,974,383,1328,227,107
INV042213,P1645,W014,26-Jan-2025,731,635,383,983,21,5
INV042214,P1051,W008,26-Feb-2025,362,866,833,395,31,11
INV042215,P1542,W008,19-Oct-2025,983,699,1011,671,146,32
INV042216,P1196,W012,12-May-2025,1456,9,107,1358,224,65
INV042217,P1720,W005,06-Jan-2025,654,84,354,384,228,54
INV042218,P1775,W011,25-Aug-2025,1018,718,530,1206,140,50
INV042219,P1930,W015,27-Aug-2025,906,129,248,787,272,57
INV042220,P1236,W005,22-Nov-2025,1540,659,798,1401,195,74
INV042221,P1513,W013,24-Nov-2025,437,929,550,816,264,102
INV042222,P1596,W010,14-Jan-2025,1851,939,335,2455,73,41
INV042223,P1110,W010,13-Nov-2025,1183,751,234,1700,77,19
INV042224,P1563,W016,02-Jan-2025,899,274,672,501,66,29
INV042225,P1432,W010,23-Oct-2025,1374,993,557,1810,47,13
INV042226,P1961,W018,28-Nov-2025,106,125,231,0,275,111
INV042227,P1610,W016,16-Jan-2025,166,629,613,182,192,75
INV042228,P1433,W020,30-Jul-2025,38,342,380,0,78,34
INV042229,P1126,W013,06-Dec-2025,688,84,772,0,101,22
INV042230,P1209,W006,04-Apr-2025,1500,266,155,1611,153,86
INV042231,P1611,W019,25-May-2025,965,415,586,794,130,40
INV042232,P1517,W003,12-Jun-2025,1272,310,643,939,111,30
INV042233,P1974,W012,30-Oct-2025,1019,911,610,1320,27,10
INV042234,P1376,W012,08-Nov-2025,1489,502,818,1173,24,5
INV042235,P1115,W017,27-Oct-2025,1127,176,1143,160,252,50
INV042236,P1117,W019,16-May-2025,287,626,680,233,298,110
INV042237,P1540,W004,13-Jan-2025,531,659,239,951,58,28
INV042238,P1881,W006,28-Apr-2025,1428,711,825,1314,240,115
INV042239,P1529,W012,09-May-2025,345,176,376,145,137,64
INV042240,P1349,W017,22-Jun-2025,720,194,583,331,134,39
INV042241,P1578,W017,22-Sep-2025,792,683,1190,285,22,10
INV042242,P1008,W009,09-Aug-2025,676,205,331,550,283,109
INV042243,P1019,W015,23-Mar-2025,450,59,61,448,240,64
INV042244,P1851,W020,31-Dec-2025,522,500,86,936,213,125
INV042245,P1076,W018,16-Apr-2025,1975,693,1048,1620,23,11
INV042246,P1847,W012,22-Apr-2025,1955,437,799,1593,244,56
INV042247,P1654,W014,29-Nov-2025,2,5,7,0,169,71
INV042248,P1392,W014,04-Nov-2025,699,204,903,0,125,55
INV042249,P1752,W011,21-Jan-2025,674,402,478,598,254,117
INV042250,P1792,W020,06-Jun-2025,669,845,940,574,49,10
INV042251,P1861,W013,16-Jun-2025,577,835,281,1131,111,29
INV042252,P1499,W012,10-Oct-2025,1174,243,914,503,49,18
INV042253,P1531,W002,09-Jun-2025,1789,628,61,2356,81,17
INV042254,P1609,W019,09-Jun-2025,474,313,787,0,131,41
INV042255,P1310,W001,20-Apr-2025,380,530,48,862,60,31
INV042256,P1469,W008,30-Mar-2025,795,152,947,0,100,45
INV042257,P1578,W006,08-Feb-2025,901,177,1078,0,165,86
INV042258,P1128,W005,20-Jul-2025,861,121,395,587,111,60
INV042259,P1104,W020,04-Jul-2025,1083,744,880,947,193,47
INV042260,P1952,W015,29-Jun-2025,1851,777,875,1753,296,91
INV042261,P1871,W018,16-Feb-2025,698,205,247,656,93,33
INV042262,P1016,W003,18-Jan-2025,601,21,622,0,35,19
INV042263,P1098,W003,08-Sep-2025,265,661,752,174,212,105
INV042264,P1029,W005,12-Oct-2025,303,497,204,596,85,22
INV042265,P1771,W011,28-Dec-2025,1200,513,771,942,226,116
INV042266,P1449,W016,26-Oct-2025,1828,994,145,2677,178,66
INV042267,P1257,W011,26-Jul-2025,444,942,256,1130,248,51
INV042268,P1198,W017,11-Jul-2025,1872,505,423,1954,165,71
INV042269,P1740,W013,07-Apr-2025,1504,845,837,1512,167,91
INV042270,P1836,W012,27-Dec-2025,1301,706,398,1609,104,34
INV042271,P1218,W003,18-Nov-2025,1917,309,214,2012,283,91
INV042272,P1871,W007,07-Sep-2025,283,772,769,286,134,65
INV042273,P1273,W001,04-Jan-2025,62,386,448,0,51,30
INV042274,P1307,W019,16-Nov-2025,1954,759,875,1838,241,108
INV042275,P1826,W020,20-Apr-2025,713,535,477,771,95,47
INV042276,P1091,W019,03-Jul-2025,852,235,924,163,214,124
INV042277,P1151,W002,16-Dec-2025,1962,128,555,1535,285,166
INV042278,P1547,W014,26-Jul-2025,1187,516,726,977,284,109
INV042279,P1729,W010,13-Dec-2025,924,571,424,1071,93,44
INV042280,P1379,W015,28-Jun-2025,561,966,1025,502,32,19
INV042281,P1217,W013,02-Dec-2025,937,823,1132,628,231,123
INV042282,P1990,W013,03-Sep-2025,1252,288,340,1200,73,32
INV042283,P1001,W014,02-Jul-2025,390,623,1013,0,110,48
INV042284,P1382,W007,23-Apr-2025,1806,911,668,2049,180,40
INV042285,P1182,W018,24-Jul-2025,1118,392,76,1434,290,143
INV042286,P1621,W009,24-Jul-2025,1121,119,268,972,244,141
INV042287,P1236,W007,24-Sep-2025,1691,757,773,1675,204,107
INV042288,P1961,W015,23-Sep-2025,737,830,325,1242,40,10
INV042289,P1699,W019,28-Oct-2025,1661,158,980,839,106,32
INV042290,P1905,W017,27-May-2025,1500,976,299,2177,64,26
INV042291,P1343,W017,11-Jan-2025,368,87,455,0,280,126
INV042292,P1139,W002,13-Nov-2025,1366,716,1055,1027,114,54
INV042293,P1737,W006,23-Oct-2025,1719,49,403,1365,224,80
INV042294,P1431,W017,30-Sep-2025,1257,429,544,1142,98,21
INV042295,P1670,W006,12-Nov-2025,557,60,617,0,57,31
INV042296,P1525,W006,11-May-2025,350,764,829,285,132,45
INV042297,P1264,W007,18-Dec-2025,176,902,574,504,263,63
INV042298,P1755,W018,02-Sep-2025,1956,506,49,2413,244,119
INV042299,P1530,W003,02-Nov-2025,998,707,512,1193,253,52
INV042300,P1858,W005,14-Jul-2025,929,204,246,887,115,24
INV042301,P1311,W012,15-Oct-2025,1237,824,1147,914,181,100
INV042302,P1899,W003,26-Apr-2025,1585,12,1194,403,92,28
INV042303,P1649,W019,02-Dec-2025,46,420,466,0,143,44
INV042304,P1588,W014,09-May-2025,1897,50,1143,804,81,22
INV042305,P1815,W012,13-Apr-2025,1862,746,1108,1500,172,36
INV042306,P1811,W001,19-Jun-2025,729,184,151,762,160,61
INV042307,P1861,W012,31-Oct-2025,1459,413,471,1401,28,8
INV042308,P1870,W003,09-Feb-2025,246,495,741,0,130,30
INV042309,P1423,W001,20-Mar-2025,1088,132,73,1147,71,15
INV042310,P1108,W001,28-Mar-2025,926,809,223,1512,134,27
INV042311,P1758,W002,10-Jan-2025,431,947,1178,200,238,76
INV042312,P1981,W018,22-Apr-2025,1369,880,341,1908,76,43
INV042313,P1136,W004,06-Apr-2025,1120,120,311,929,51,13
INV042314,P1335,W014,30-Jul-2025,1435,209,174,1470,54,16
INV042315,P1595,W006,09-Sep-2025,1648,40,878,810,26,9
INV042316,P1017,W001,06-Sep-2025,424,263,532,155,213,73
INV042317,P1062,W014,19-Mar-2025,944,17,480,481,82,22
INV042318,P1274,W002,20-May-2025,875,116,683,308,178,44
INV042319,P1722,W004,03-Jul-2025,1079,540,399,1220,52,14
INV042320,P1649,W005,05-Jun-2025,369,582,951,0,98,44
INV042321,P1133,W019,19-Oct-2025,1807,469,92,2184,167,48
INV042322,P1380,W018,06-Aug-2025,1208,814,467,1555,38,12
INV042323,P1533,W016,15-Mar-2025,1926,899,738,2087,217,99
INV042324,P1594,W015,02-Aug-2025,248,32,280,0,156,52
INV042325,P1271,W010,14-Jan-2025,161,687,558,290,146,76
INV042326,P1790,W001,17-May-2025,1574,442,425,1591,258,59
INV042327,P1937,W020,04-Mar-2025,1712,716,9,2419,147,64
INV042328,P1318,W018,30-Jun-2025,908,575,981,502,259,111
INV042329,P1774,W016,30-Sep-2025,1245,646,485,1406,83,29
INV042330,P1207,W001,07-Apr-2025,963,22,27,958,298,141
INV042331,P1079,W003,29-Aug-2025,1162,206,1170,198,61,20
INV042332,P1748,W011,03-Oct-2025,1001,363,748,616,233,116
INV042333,P1778,W001,14-Aug-2025,769,873,335,1307,248,142
INV042334,P1086,W018,30-Dec-2025,996,489,910,575,280,163
INV042335,P1832,W016,20-Feb-2025,1056,516,459,1113,218,86
INV042336,P1927,W008,04-Jan-2025,821,185,98,908,34,19
INV042337,P1046,W005,30-Aug-2025,868,462,12,1318,216,72
INV042338,P1834,W001,28-Aug-2025,831,812,383,1260,227,58
INV042339,P1027,W002,26-Dec-2025,1452,30,882,600,130,40
INV042340,P1343,W019,27-Nov-2025,878,491,1007,362,156,66
INV042341,P1717,W013,29-Jan-2025,1694,650,212,2132,80,16
INV042342,P1501,W013,01-Mar-2025,120,512,632,0,136,78
INV042343,P1087,W014,15-Aug-2025,147,101,248,0,43,11
INV042344,P1737,W013,06-Sep-2025,191,291,482,0,221,50
INV042345,P1130,W002,03-Jun-2025,130,957,405,682,52,15
INV042346,P1902,W005,14-Nov-2025,797,396,536,657,211,109
INV042347,P1081,W008,18-Sep-2025,124,850,833,141,26,10
INV042348,P1982,W020,22-Dec-2025,473,649,648,474,58,23
INV042349,P1026,W020,26-Aug-2025,1030,214,231,1013,281,77
INV042350,P1504,W008,24-Jul-2025,32,721,753,0,51,28
INV042351,P1822,W004,18-Mar-2025,1729,178,238,1669,48,15
INV042352,P1418,W013,09-Oct-2025,398,867,648,617,70,36
INV042353,P1639,W013,17-Nov-2025,808,890,1047,651,38,22
INV042354,P1062,W007,07-Nov-2025,1399,189,634,954,175,39
INV042355,P1491,W017,12-Apr-2025,1923,713,451,2185,241,78
INV042356,P1995,W014,05-Sep-2025,432,90,522,0,283,121
INV042357,P1071,W011,27-Jun-2025,168,210,378,0,51,25
INV042358,P1268,W020,06-Sep-2025,1703,996,801,1898,40,13
INV042359,P1923,W011,18-Mar-2025,446,935,405,976,133,68
INV042360,P1220,W004,13-Dec-2025,1707,801,199,2309,120,31
INV042361,P1604,W002,25-Nov-2025,1037,671,518,1190,61,31
INV042362,P1889,W004,29-Jul-2025,717,24,741,0,96,48
INV042363,P1355,W011,25-May-2025,1908,161,803,1266,145,29
INV042364,P1752,W013,28-Apr-2025,569,720,618,671,36,9
INV042365,P1116,W002,28-Apr-2025,1038,814,270,1582,93,30
INV042366,P1487,W016,29-Jan-2025,954,805,1057,702,49,23
INV042367,P1346,W009,24-Jan-2025,1829,208,891,1146,151,30
INV042368,P1640,W007,28-Dec-2025,991,510,740,761,26,6
INV042369,P1322,W009,03-May-2025,1017,760,356,1421,251,78
INV042370,P1934,W015,26-Feb-2025,1339,630,840,1129,236,56
INV042371,P1352,W002,11-Oct-2025,1131,230,833,528,76,16
INV042372,P1472,W004,26-May-2025,692,975,1032,635,199,115
INV042373,P1410,W017,09-Apr-2025,407,5,412,0,171,50
INV042374,P1059,W003,28-Dec-2025,1176,267,54,1389,85,20
INV042375,P1989,W016,20-Dec-2025,149,696,108,737,49,22
INV042376,P2000,W009,10-Aug-2025,267,999,197,1069,253,87
INV042377,P1808,W008,20-Jul-2025,1969,436,1043,1362,253,86
INV042378,P1972,W004,16-Jun-2025,830,111,941,0,291,152
INV042379,P1586,W005,08-Jul-2025,275,116,391,0,61,34
INV042380,P1904,W010,19-Jul-2025,1447,965,453,1959,116,39
INV042381,P1114,W004,26-Feb-2025,218,953,844,327,143,36
INV042382,P1199,W016,07-Jun-2025,990,885,606,1269,134,74
INV042383,P1663,W003,09-Apr-2025,1898,575,499,1974,130,45
INV042384,P1300,W001,16-Apr-2025,716,577,269,1024,238,90
INV042385,P1890,W012,21-Jul-2025,1687,915,662,1940,137,57
INV042386,P1049,W006,30-Nov-2025,634,906,931,609,207,80
INV042387,P1561,W014,25-Apr-2025,891,572,396,1067,91,23
INV042388,P1573,W016,14-Aug-2025,443,231,674,0,243,110
INV042389,P1354,W019,10-Feb-2025,459,234,693,0,135,56
INV042390,P1928,W017,17-May-2025,479,170,137,512,167,63
INV042391,P1217,W012,19-Feb-2025,1223,469,914,778,54,23
INV042392,P1543,W014,08-Sep-2025,1410,65,346,1129,248,101
INV042393,P1971,W001,03-Nov-2025,1023,796,1015,804,21,5
INV042394,P1112,W009,17-May-2025,1844,529,906,1467,33,15
INV042395,P1625,W009,07-Mar-2025,749,386,882,253,36,7
INV042396,P1133,W006,08-Jul-2025,972,534,216,1290,260,140
INV042397,P1376,W001,27-Sep-2025,1939,885,442,2382,169,81
INV042398,P1764,W020,27-Nov-2025,1395,969,756,1608,121,30
INV042399,P1641,W013,20-May-2025,1483,775,214,2044,259,153
INV042400,P1232,W002,28-May-2025,82,45,127,0,207,71
INV042401,P1588,W006,05-Oct-2025,1535,551,962,1124,139,33
INV042402,P1767,W016,12-Aug-2025,1544,302,735,1111,156,55
INV042403,P1412,W015,20-Oct-2025,127,344,459,12,293,96
INV042404,P1593,W009,15-Dec-2025,353,172,366,159,192,66
INV042405,P1376,W006,23-Apr-2025,1629,778,662,1745,217,129
INV042406,P1389,W001,24-May-2025,1169,827,1104,892,204,60
INV042407,P1537,W016,17-Dec-2025,309,826,1086,49,152,77
INV042408,P1444,W014,25-Mar-2025,245,964,623,586,186,93
INV042409,P1372,W014,06-Dec-2025,563,305,720,148,20,5
INV042410,P1827,W017,18-Jan-2025,1589,270,938,921,179,69
INV042411,P1954,W014,23-Jul-2025,1621,8,784,845,282,79
INV042412,P1964,W019,27-Aug-2025,808,282,676,414,232,70
INV042413,P1981,W017,17-May-2025,412,319,731,0,108,42
INV042414,P1155,W009,16-Jul-2025,1739,822,295,2266,152,52
INV042415,P1267,W003,19-Jan-2025,503,504,243,764,172,71
INV042416,P1779,W014,13-Nov-2025,628,768,320,1076,205,99
INV042417,P1923,W016,04-Aug-2025,1537,842,422,1957,39,14
INV042418,P1616,W017,12-Sep-2025,101,650,689,62,224,114
INV042419,P1949,W013,23-Mar-2025,716,735,1188,263,186,67
INV042420,P1236,W014,01-Nov-2025,953,232,181,1004,103,34
INV042421,P1536,W002,06-Nov-2025,989,450,133,1306,287,167
INV042422,P1200,W010,10-Oct-2025,1603,326,545,1384,214,85
INV042423,P1248,W006,06-Apr-2025,103,939,315,727,242,63
INV042424,P1217,W011,02-Oct-2025,620,273,893,0,114,61
INV042425,P1779,W003,26-Sep-2025,1393,180,271,1302,173,67
INV042426,P1956,W011,30-May-2025,1972,223,1186,1009,80,23
INV042427,P1314,W018,24-Jun-2025,1665,695,404,1956,57,24
INV042428,P1726,W008,18-Jun-2025,707,568,110,1165,23,9
INV042429,P1218,W012,23-Apr-2025,134,195,329,0,169,38
INV042430,P1002,W013,04-Jul-2025,87,824,911,0,195,108
INV042431,P1325,W009,31-Jul-2025,1372,194,639,927,181,36
INV042432,P1420,W002,06-Apr-2025,558,401,481,478,166,89
INV042433,P1137,W012,07-Feb-2025,302,86,388,0,40,17
INV042434,P1742,W011,07-Aug-2025,1574,608,307,1875,184,105
INV042435,P1618,W005,28-May-2025,5,336,301,40,214,122
INV042436,P1204,W011,15-Jul-2025,907,66,781,192,296,73
INV042437,P1799,W013,11-Oct-2025,1908,317,1157,1068,47,15
INV042438,P1439,W013,08-Mar-2025,148,606,422,332,96,43
INV042439,P1477,W009,04-Sep-2025,1602,45,434,1213,282,76
INV042440,P1321,W006,14-Apr-2025,1883,806,193,2496,264,54
INV042441,P1284,W003,16-Feb-2025,168,131,299,0,280,115
INV042442,P1503,W017,29-Jan-2025,1684,610,1019,1275,166,85
INV042443,P1406,W018,27-Sep-2025,1900,926,591,2235,173,93
INV042444,P1098,W017,21-Sep-2025,0,174,174,0,104,58
INV042445,P1158,W015,10-Dec-2025,1067,181,344,904,62,34
INV042446,P1662,W009,17-Oct-2025,1798,227,886,1139,266,151
INV042447,P1998,W006,25-Sep-2025,426,714,284,856,76,16
INV042448,P1106,W017,11-Oct-2025,1662,709,84,2287,174,85
INV042449,P1242,W018,26-Dec-2025,1622,159,875,906,242,120
INV042450,P1509,W015,09-Sep-2025,1989,447,133,2303,150,32
INV042451,P1116,W005,22-Jul-2025,1814,813,31,2596,126,34
INV042452,P1167,W012,09-Nov-2025,1833,180,790,1223,128,65
INV042453,P1282,W014,22-Jan-2025,1484,411,855,1040,76,34
INV042454,P1604,W002,13-Aug-2025,1215,199,801,613,160,91
INV042455,P1896,W020,26-Feb-2025,1029,935,257,1707,203,77
INV042456,P1071,W007,02-May-2025,1360,298,168,1490,224,121
INV042457,P1270,W001,28-Jul-2025,740,644,6,1378,33,16
INV042458,P1249,W012,23-Dec-2025,398,462,645,215,274,98
INV042459,P1398,W020,27-Jun-2025,1347,214,212,1349,234,105
INV042460,P1774,W003,09-Oct-2025,785,164,949,0,52,26
INV042461,P1794,W015,26-Feb-2025,540,638,1178,0,289,134
INV042462,P1105,W019,11-Sep-2025,632,761,1172,221,30,10
INV042463,P1367,W020,18-May-2025,1931,996,1143,1784,124,27
INV042464,P1211,W002,05-Apr-2025,175,7,182,0,184,77
INV042465,P1031,W020,02-Feb-2025,680,57,235,502,165,77
INV042466,P1620,W009,20-Jan-2025,1771,661,551,1881,263,104
INV042467,P1978,W007,03-Oct-2025,919,99,1018,0,188,106
INV042468,P1591,W018,05-Sep-2025,1908,865,194,2579,245,118
INV042469,P1118,W019,29-Oct-2025,1023,501,537,987,221,48
INV042470,P1068,W005,13-May-2025,1394,882,1119,1157,175,67
INV042471,P1785,W018,15-Jun-2025,1654,111,309,1456,268,100
INV042472,P1544,W010,01-Mar-2025,863,95,194,764,141,72
INV042473,P1504,W020,03-May-2025,161,707,130,738,161,68
INV042474,P1927,W019,12-Feb-2025,175,889,255,809,204,112
INV042475,P1422,W007,06-Jun-2025,1674,582,1067,1189,234,105
INV042476,P1117,W020,08-Oct-2025,580,520,558,542,166,70
INV042477,P1527,W017,11-Dec-2025,598,652,819,431,111,38
INV042478,P1376,W019,25-Oct-2025,104,611,715,0,249,60
INV042479,P1804,W005,19-Aug-2025,1497,354,827,1024,40,15
INV042480,P1038,W001,13-May-2025,1535,47,321,1261,55,20
INV042481,P1894,W009,13-Mar-2025,1108,172,805,475,141,60
INV042482,P1662,W018,26-Mar-2025,553,583,1085,51,103,48
INV042483,P1152,W013,31-May-2025,1874,693,58,2509,204,99
INV042484,P1089,W012,13-Dec-2025,329,583,333,579,119,25
INV042485,P1160,W002,06-Dec-2025,531,774,561,744,185,91
INV042486,P1390,W004,30-Apr-2025,1524,365,1145,744,155,85
INV042487,P1002,W002,19-Aug-2025,1211,992,85,2118,199,55
INV042488,P1189,W001,04-Jun-2025,1254,789,808,1235,117,58
INV042489,P1862,W007,27-Sep-2025,1388,337,8,1717,168,52
INV042490,P1762,W004,08-Oct-2025,459,11,470,0,236,53
INV042491,P1414,W003,17-Sep-2025,885,615,1119,381,179,92
INV042492,P1189,W020,13-Mar-2025,253,158,90,321,217,66
INV042493,P1489,W020,20-Aug-2025,81,655,23,713,97,35
INV042494,P1290,W014,04-Jun-2025,926,852,182,1596,28,8
INV042495,P1452,W004,12-Dec-2025,922,83,637,368,270,143
INV042496,P1674,W006,31-Aug-2025,732,305,630,407,26,9
INV042497,P1113,W010,30-Sep-2025,1505,721,155,2071,46,11
INV042498,P1080,W008,11-Mar-2025,1473,20,1125,368,259,129
INV042499,P1643,W011,05-Oct-2025,388,809,968,229,151,89
INV042500,P1546,W011,09-Dec-2025,780,133,467,446,61,21
INV042501,P1821,W005,22-Apr-2025,702,956,238,1420,292,108
INV042502,P1162,W004,04-Sep-2025,1991,894,168,2717,100,36
INV042503,P2000,W015,18-May-2025,1875,751,699,1927,89,44
INV042504,P1180,W014,01-Oct-2025,495,582,371,706,83,39
INV042505,P1227,W016,30-Jul-2025,726,935,363,1298,192,61
INV042506,P1997,W013,07-Aug-2025,1703,317,1045,975,136,72
INV042507,P1112,W008,26-Aug-2025,669,9,494,184,33,18
INV042508,P1080,W010,31-Mar-2025,1974,494,999,1469,26,6
INV042509,P1354,W003,13-May-2025,1818,811,693,1936,148,73
INV042510,P1252,W018,20-Jul-2025,383,597,559,421,162,67
INV042511,P1653,W019,02-Sep-2025,1537,29,63,1503,292,115
INV042512,P1343,W010,29-Jan-2025,418,46,25,439,190,97
INV042513,P1245,W004,16-Sep-2025,1811,768,241,2338,128,71
INV042514,P1713,W010,10-Jul-2025,1357,683,425,1615,195,58
INV042515,P1762,W014,18-Oct-2025,73,670,342,401,134,60
INV042516,P1195,W002,09-Aug-2025,1853,647,1084,1416,33,17
INV042517,P1701,W008,11-Aug-2025,1735,831,1149,1417,263,143
INV042518,P1131,W004,06-Apr-2025,1214,328,1100,442,50,16
INV042519,P1248,W019,17-Jul-2025,719,473,705,487,38,8
INV042520,P1270,W015,30-Mar-2025,1641,708,1091,1258,146,69
INV042521,P1348,W004,20-Jul-2025,1720,299,46,1973,53,11
INV042522,P1602,W017,11-Feb-2025,1329,354,778,905,255,69
INV042523,P1556,W004,05-Jan-2025,1704,116,509,1311,159,70
INV042524,P1970,W005,20-Jun-2025,1950,312,345,1917,272,141
INV042525,P1368,W008,03-Sep-2025,776,239,614,401,233,52
INV042526,P1579,W010,18-Aug-2025,1522,234,816,940,109,27
INV042527,P1613,W005,20-Jan-2025,1727,331,297,1761,59,25
INV042528,P1016,W002,24-Jun-2025,1093,39,1132,0,299,133
INV042529,P1438,W003,26-Dec-2025,1630,192,614,1208,63,30
INV042530,P1380,W001,20-Mar-2025,464,66,108,422,267,92
INV042531,P1409,W013,28-Feb-2025,569,54,306,317,25,6
INV042532,P1545,W010,05-May-2025,952,31,805,178,259,71
INV042533,P1088,W007,21-Jan-2025,1794,75,260,1609,151,42
INV042534,P1803,W010,22-Oct-2025,1015,412,36,1391,45,22
INV042535,P1012,W002,02-Nov-2025,1642,135,917,860,142,44
INV042536,P1984,W017,03-Apr-2025,1489,968,835,1622,143,39
INV042537,P1031,W013,03-Dec-2025,1135,23,1043,115,224,116
INV042538,P1137,W018,08-Feb-2025,215,499,119,595,90,40
INV042539,P1508,W003,04-Jan-2025,1461,625,698,1388,246,110
INV042540,P1815,W003,14-Mar-2025,1062,653,662,1053,40,12
INV042541,P1862,W015,18-Oct-2025,1935,928,696,2167,84,21
INV042542,P1708,W013,05-Mar-2025,269,835,860,244,106,23
INV042543,P1038,W001,06-Jul-2025,1899,963,1,2861,270,61
INV042544,P1647,W010,29-Sep-2025,727,873,629,971,272,86
INV042545,P1080,W009,19-Jan-2025,637,619,115,1141,220,91
INV042546,P1550,W013,07-Sep-2025,1887,947,542,2292,59,33
INV042547,P1474,W002,13-Oct-2025,1452,419,344,1527,165,52
INV042548,P1649,W014,13-Feb-2025,368,765,234,899,170,66
INV042549,P1800,W009,02-Jun-2025,454,972,321,1105,52,20
INV042550,P1324,W009,02-Jan-2025,1312,773,601,1484,181,51
INV042551,P1233,W018,03-May-2025,1888,474,864,1498,177,51
INV042552,P1070,W006,10-Jun-2025,271,30,301,0,204,101
INV042553,P1214,W013,04-Jan-2025,939,595,1023,511,130,74
INV042554,P1260,W020,16-Aug-2025,139,277,209,207,295,157
INV042555,P1930,W003,30-Apr-2025,239,720,959,0,167,83
INV042556,P1025,W020,10-Jul-2025,959,541,493,1007,120,39
INV042557,P1333,W002,16-Jun-2025,760,748,46,1462,180,55
INV042558,P1781,W004,01-Nov-2025,1339,24,1104,259,109,47
INV042559,P1759,W002,20-Jan-2025,635,454,193,896,219,76
INV042560,P1268,W005,31-Jul-2025,1404,172,383,1193,53,22
INV042561,P1186,W012,07-Aug-2025,1281,289,372,1198,30,8
INV042562,P1915,W012,31-Dec-2025,1870,673,95,2448,295,86
