Order_ID,Customer_ID,Product_ID,Order_Date,Quantity,Sales_Amount,Discount,Profit
SO61665,C11272,P1403,18-Sep-2025,7,177380,4054,43014
SO61666,C21692,P1187,17-Aug-2025,2,58820,5112,6818
SO61667,C37334,P1049,05-Mar-2025,14,174860,9675,17597
SO61668,C23863,P1311,21-Oct-2025,12,459360,58232,53176
SO61669,C20832,P1050,19-Sep-2025,1,26540,960,6697
SO61670,C33695,P1050,08-Jun-2025,12,318480,31495,60389
SO61671,C26828,P1545,11-Apr-2025,15,202650,14509,31571
SO61672,C26412,P1344,13-Dec-2025,17,913580,26508,201377
SO61673,C11254,P1570,05-Mar-2025,17,235110,21908,17974
SO61674,C25162,P1504,17-Jan-2025,3,121740,11542,10589
SO61675,C35848,P1092,01-Mar-2025,2,146120,18245,10825
SO61676,C27262,P1871,20-Feb-2025,16,180000,17608,16664
SO61677,C30075,P1905,10-Dec-2025,5,247850,29688,26102
SO61678,C11799,P1946,09-Apr-2025,19,811110,39164,141868
SO61679,C14804,P1563,08-Sep-2025,18,614700,78509,23245
SO61680,C16529,P1312,18-Dec-2025,3,71250,8052,3384
SO61681,C17195,P1465,30-Jan-2025,13,129740,2501,23759
SO61682,C20273,P1900,21-Jun-2025,5,341100,47457,47108
SO61683,C14294,P1201,04-Jan-2025,2,159340,17036,29690
SO61684,C38600,P1011,22-Jul-2025,1,34260,4588,5842
SO61685,C38313,P1547,11-Nov-2025,1,50640,4561,4657
SO61686,C25310,P1819,12-Apr-2025,14,854560,66522,180242
SO61687,C32774,P1172,16-Jun-2025,1,25350,1071,5269
SO61688,C14179,P1780,05-May-2025,3,65880,2520,14919
SO61689,C29730,P1595,08-Oct-2025,16,1116640,132001,66175
SO61690,C38166,P1064,01-Feb-2025,7,33040,2403,3239
SO61691,C23325,P1722,06-Mar-2025,8,176560,22440,1184
SO61692,C32939,P1962,06-Jan-2025,6,203040,8748,34956
SO61693,C13584,P1271,09-Jul-2025,3,130530,18603,20772
SO61694,C36670,P1223,12-Jan-2025,1,57450,2315,14256
SO61695,C32021,P1380,24-Dec-2025,3,66330,8382,5946
SO61696,C12672,P1496,09-May-2025,18,999900,9785,123883
SO61697,C11012,P1059,23-Oct-2025,8,411200,39828,63764
SO61698,C18365,P1403,30-May-2025,11,278740,31593,42371
SO61699,C12878,P1541,02-Feb-2025,3,216660,19635,28125
SO61700,C24784,P1202,22-Oct-2025,13,909480,99388,66570
SO61701,C16535,P1708,20-Jun-2025,3,69300,4151,5839
SO61702,C18771,P1045,20-Jan-2025,7,311080,30818,31209
SO61703,C28615,P1231,22-Dec-2025,19,775960,82565,151097
SO61704,C32162,P1878,08-Mar-2025,2,1140,80,112
SO61705,C25830,P1120,28-Apr-2025,9,210240,18641,45529
SO61706,C31387,P1645,08-May-2025,15,927750,99282,110628
SO61707,C21570,P1784,14-Aug-2025,14,698040,14420,96558
SO61708,C35860,P1221,15-Jun-2025,4,90760,5089,18003
SO61709,C10114,P1312,29-Nov-2025,7,166250,23317,3367
SO61710,C37688,P1595,02-May-2025,3,209370,18963,18195
SO61711,C10193,P1849,04-Jul-2025,2,54280,3025,9687
SO61712,C25544,P1135,13-Apr-2025,12,622320,4349,148867
SO61713,C35159,P1172,19-Jan-2025,9,228150,19040,38020
SO61714,C10299,P1882,18-Mar-2025,10,197800,13634,25386
SO61715,C19500,P1086,16-Aug-2025,18,1148400,128864,193426
SO61716,C21738,P1595,19-Apr-2025,7,488530,70819,15883
SO61717,C27326,P1162,10-Jun-2025,10,190000,8505,47935
SO61718,C39642,P1738,14-May-2025,17,195330,12169,44679
SO61719,C18445,P1201,06-Nov-2025,19,1513730,71489,372408
SO61720,C33758,P1378,14-Jul-2025,19,235790,19721,51909
SO61721,C29705,P1090,22-Nov-2025,2,111360,11837,9557
SO61722,C30294,P1595,10-Nov-2025,5,348950,7193,54737
SO61723,C26424,P1183,20-Feb-2025,16,208960,8630,36778
SO61724,C33769,P1818,26-Nov-2025,2,84240,3649,19825
SO61725,C34518,P1137,03-Dec-2025,5,60200,3108,13997
SO61726,C26130,P1526,20-Dec-2025,18,112320,953,33013
SO61727,C24154,P1782,28-Apr-2025,6,62880,8576,4264
SO61728,C23623,P1503,27-Oct-2025,18,777600,17115,207237
SO61729,C32892,P1248,09-Dec-2025,5,192700,20632,35678
SO61730,C30458,P1613,13-Jan-2025,12,917160,101368,151760
SO61731,C15607,P1469,07-Jun-2025,7,276640,39539,20927
SO61732,C39953,P1756,05-Jan-2025,1,64330,7643,1759
SO61733,C27525,P1299,07-Nov-2025,19,431110,45541,47312
SO61734,C33720,P1862,24-Aug-2025,9,398970,57782,37231
SO61735,C15958,P1111,21-May-2025,14,978600,67389,184583
SO61736,C25892,P1610,26-Apr-2025,7,394240,30506,61789
SO61737,C24071,P1976,08-Jun-2025,2,120580,16153,14867
SO61738,C19389,P1660,02-May-2025,15,244050,29037,13698
SO61739,C33936,P1568,02-Jan-2025,14,108360,10996,17578
SO61740,C39684,P1495,05-Nov-2025,5,103400,12312,6408
SO61741,C29687,P1220,18-May-2025,19,1381870,25118,287717
SO61742,C18583,P1876,25-May-2025,2,46540,3259,4533
SO61743,C29355,P1901,20-Jul-2025,5,15800,1953,2462
SO61744,C25841,P1212,10-May-2025,16,894400,40974,204194
SO61745,C11255,P1920,18-Dec-2025,18,1114740,121903,137459
SO61746,C19191,P1910,16-Jul-2025,2,142560,3556,20100
SO61747,C12662,P1410,11-Dec-2025,7,544250,6307,148064
SO61748,C28857,P1642,16-Nov-2025,15,15600,1001,2644
SO61749,C11949,P1303,17-Feb-2025,18,222660,13561,30017
SO61750,C34928,P1030,30-Jun-2025,15,325500,16334,57886
SO61751,C30539,P1884,10-Jul-2025,3,43830,6254,3640
SO61752,C14138,P1296,24-Jun-2025,18,1034820,3613,262301
SO61753,C14985,P1702,02-Dec-2025,6,16860,369,4371
SO61754,C36060,P1069,21-Oct-2025,6,75960,8437,13319
SO61755,C31932,P1760,29-Jan-2025,5,353200,31370,35540
SO61756,C13962,P1278,25-Mar-2025,8,437680,8009,56671
SO61757,C12036,P1206,11-Jul-2025,5,344200,31710,24670
SO61758,C21471,P1626,02-Jul-2025,13,509600,24137,59258
SO61759,C35755,P1498,30-Jan-2025,6,407160,51917,38617
SO61760,C10588,P1784,15-Jul-2025,7,349020,7716,47773
SO61761,C33059,P1331,29-Sep-2025,10,50800,5690,5790
SO61762,C39458,P1627,08-May-2025,19,1170210,34708,239272
SO61763,C24452,P1372,02-Mar-2025,13,76830,2878,10538
SO61764,C36158,P1657,18-Jun-2025,12,908880,114251,155641
SO61765,C26828,P1037,19-Apr-2025,12,511080,12779,78817
SO61766,C12003,P1874,19-Apr-2025,3,71130,5367,6483
SO61767,C14159,P1441,05-May-2025,15,881700,88138,41252
SO61768,C32073,P1670,05-Aug-2025,3,85110,3329,15685
SO61769,C19196,P1345,15-Dec-2025,14,210840,17550,46598
SO61770,C11240,P1087,25-Aug-2025,12,406440,53665,32063
SO61771,C15922,P1984,31-Jul-2025,17,4080,126,588
SO61772,C38676,P1906,09-Apr-2025,8,1120,86,162
SO61773,C26498,P1386,19-Jun-2025,10,386000,49014,4706
SO61774,C30111,P1649,30-Oct-2025,18,761580,7542,159318
SO61775,C38305,P1357,14-Jan-2025,8,466160,36179,94909
SO61776,C21478,P1444,12-Nov-2025,12,779040,104552,89836
SO61777,C30141,P1265,28-Jun-2025,3,113520,1614,14676
SO61778,C30831,P1058,26-Jul-2025,17,877710,1395,261527
SO61779,C21406,P1475,03-Feb-2025,5,85250,10384,2176
SO61780,C12623,P1860,01-Apr-2025,8,541360,9806,137114
SO61781,C19942,P1810,05-Aug-2025,11,775500,43347,152618
SO61782,C14558,P1839,19-Oct-2025,1,5120,426,764
SO61783,C13836,P1614,29-Dec-2025,14,68460,6690,9130
SO61784,C23428,P1109,23-Feb-2025,5,220550,12065,26175
SO61785,C18609,P1397,11-Nov-2025,1,42180,343,7909
SO61786,C17482,P1553,21-Sep-2025,12,170520,4992,35736
SO61787,C34615,P1065,16-Apr-2025,5,161350,10960,38485
SO61788,C34553,P1160,09-Mar-2025,8,150080,15871,5617
SO61789,C22537,P1712,06-Nov-2025,15,403650,54904,27581
SO61790,C25313,P1715,18-Jun-2025,10,740700,80937,98773
SO61791,C38348,P1772,23-Dec-2025,1,53200,6536,5534
SO61792,C33819,P1356,06-Apr-2025,19,506160,19668,70164
SO61793,C19741,P1746,22-Apr-2025,15,946050,141435,34860
SO61794,C36405,P1172,03-May-2025,3,76050,3549,15471
SO61795,C16738,P1258,18-Feb-2025,3,153000,3473,25480
SO61796,C29334,P1063,21-Sep-2025,19,613320,64238,117630
SO61797,C18900,P1661,12-Apr-2025,7,37450,437,8348
SO61798,C23338,P1847,25-Jul-2025,14,128100,9449,25859
SO61799,C38090,P1306,22-Mar-2025,18,458280,40534,35012
SO61800,C32063,P1507,11-Sep-2025,9,665100,32377,120569
SO61801,C15908,P1606,25-Jan-2025,13,235820,4049,31662
SO61802,C10649,P1261,29-Jan-2025,16,173920,18221,35491
SO61803,C38888,P1997,08-Oct-2025,9,237870,19083,34890
SO61804,C36815,P1592,14-Apr-2025,13,1039740,111401,174612
SO61805,C39546,P1378,10-Oct-2025,10,124100,1469,36231
SO61806,C10723,P1083,31-Dec-2025,15,270450,23349,34221
SO61807,C19536,P1329,10-Dec-2025,18,121140,16142,20290
SO61808,C18548,P1133,12-Feb-2025,17,1239640,106978,200399
SO61809,C11570,P1866,29-Dec-2025,10,700300,23474,86056
SO61810,C32975,P1728,06-Mar-2025,12,516840,31373,55795
SO61811,C30307,P1153,17-May-2025,6,294420,34756,22754
SO61812,C15070,P1183,23-Dec-2025,1,13060,220,2618
SO61813,C39003,P1426,16-Mar-2025,3,187620,16597,28676
SO61814,C33443,P1995,11-Mar-2025,16,884480,92981,73179
SO61815,C11807,P1026,19-Sep-2025,13,760890,98421,67901
SO61816,C16409,P1992,01-Mar-2025,3,206520,2287,57263
SO61817,C34448,P1798,07-Sep-2025,11,606100,611,148637
SO61818,C28506,P1358,19-Nov-2025,3,1200,164,103
SO61819,C31326,P1283,14-Feb-2025,6,306540,17866,74306
SO61820,C16629,P1682,18-Oct-2025,10,242900,14732,23758
SO61821,C36308,P1406,11-May-2025,10,742900,55587,137273
SO61822,C37170,P1500,16-Jan-2025,4,136680,15448,7712
SO61823,C36233,P1605,23-May-2025,10,381000,46418,66672
SO61824,C16009,P1050,27-Mar-2025,4,106160,3085,27543
SO61825,C16760,P1633,12-Jul-2025,13,192530,24512,17387
SO61826,C26424,P1774,27-Apr-2025,19,882170,112020,143891
SO61827,C18666,P1907,13-Apr-2025,19,50160,238,14753
SO61828,C11372,P1114,30-Oct-2025,9,472680,60531,78618
SO61829,C33609,P1532,21-Apr-2025,6,103440,12027,9075
SO61830,C28376,P1774,30-Nov-2025,12,557160,24709,136919
SO61831,C17089,P1485,25-Aug-2025,9,486090,44872,55946
SO61832,C23652,P1201,26-Sep-2025,13,1035710,102375,201344
SO61833,C13697,P1818,13-Jul-2025,15,631800,67732,108323
SO61834,C25191,P1942,22-Jan-2025,6,196980,9781,28919
SO61835,C15789,P1069,03-Jul-2025,13,164580,120,47018
SO61836,C27247,P1568,07-Oct-2025,16,123840,10601,22055
SO61837,C11519,P1602,25-Jan-2025,13,990730,62577,192964
SO61838,C27147,P1093,02-Jul-2025,1,14750,1492,2662
SO61839,C21270,P1876,02-Feb-2025,16,372320,38494,23842
SO61840,C38097,P1807,20-Apr-2025,8,314720,18172,57380
SO61841,C29331,P1628,09-Nov-2025,12,574680,2479,127997
SO61842,C29849,P1648,21-Sep-2025,19,1239940,126646,199584
SO61843,C33688,P1631,15-Oct-2025,5,199600,29543,24277
SO61844,C15629,P1731,07-Aug-2025,12,716400,102276,117636
SO61845,C11461,P1215,26-Jan-2025,10,599400,9803,163177
SO61846,C37413,P1099,31-Oct-2025,6,407880,31636,92066
SO61847,C33683,P1285,24-Jul-2025,7,256200,21634,38622
SO61848,C27817,P1496,16-May-2025,11,611050,82366,-680
SO61849,C26640,P1521,01-Mar-2025,6,2280,18,366
SO61850,C37707,P1558,22-Aug-2025,5,139750,10037,32398
SO61851,C35085,P1769,31-May-2025,1,43130,437,11621
SO61852,C39410,P1740,11-Feb-2025,6,214020,17386,37694
SO61853,C21709,P1552,09-Oct-2025,12,797400,115182,91854
SO61854,C31912,P1212,04-Jul-2025,15,838500,78338,151507
SO61855,C12753,P1796,05-Mar-2025,12,101520,1467,20205
SO61856,C37255,P1517,15-Feb-2025,19,383420,40114,30395
SO61857,C31163,P1150,06-Oct-2025,9,660780,84388,107024
SO61858,C38753,P1937,13-Jul-2025,9,365220,37574,66493
SO61859,C38022,P1225,09-Sep-2025,9,283590,10067,70339
SO61860,C25711,P1364,19-Sep-2025,4,77560,5624,10032
SO61861,C28823,P1982,27-May-2025,4,189400,12151,35985
SO61862,C12038,P1933,05-Mar-2025,10,59800,2308,14742
SO61863,C28567,P1171,19-Jul-2025,7,285250,28293,30199
SO61864,C24821,P1392,31-Aug-2025,19,597550,47845,106758
SO61865,C35190,P1160,25-Mar-2025,4,75040,4244,6500
SO61866,C37584,P1330,27-Oct-2025,13,626990,80406,77700
SO61867,C12716,P1760,21-Jan-2025,5,353200,3591,63319
SO61868,C29862,P1579,11-Feb-2025,2,19140,859,2283
SO61869,C22053,P1660,16-Dec-2025,6,97620,10106,6988
SO61870,C36430,P1379,15-Jun-2025,16,639040,51865,34343
SO61871,C12149,P1658,24-Jun-2025,9,320580,19722,27141
SO61872,C32396,P1870,04-Dec-2025,10,58900,2801,10069
SO61873,C32082,P1978,06-Aug-2025,12,184080,6252,27132
SO61874,C17089,P1651,29-Dec-2025,16,236320,8320,35072
SO61875,C16364,P1354,11-Jun-2025,11,725230,80140,72804
SO61876,C21422,P1243,25-Sep-2025,6,465240,38271,96285
SO61877,C33046,P1906,23-Aug-2025,11,1540,192,149
SO61878,C16639,P1684,19-Jul-2025,8,511040,9557,106963
SO61879,C24719,P1704,15-Mar-2025,3,28050,118,6902
SO61880,C14880,P1077,28-Jul-2025,2,50620,3294,11062
SO61881,C19624,P1691,05-May-2025,14,445480,11262,54846
SO61882,C11341,P1424,25-Dec-2025,7,420420,46481,79302
SO61883,C36501,P1313,04-May-2025,10,37200,3690,5300
SO61884,C30605,P1939,23-Apr-2025,4,236080,16225,29287
SO61885,C25075,P1785,09-Sep-2025,19,390260,36410,78825
SO61886,C15714,P1148,05-Sep-2025,12,660120,83268,55728
SO61887,C13485,P1531,07-May-2025,16,80800,5504,13264
SO61888,C39854,P1522,06-Jan-2025,8,46400,4203,3757
SO61889,C29906,P1401,15-Sep-2025,18,692460,48402,63612
SO61890,C27498,P1377,26-Apr-2025,14,140000,16619,1651
SO61891,C11470,P1378,09-May-2025,8,99280,11774,18386
SO61892,C34931,P1657,10-Oct-2025,12,908880,65480,204412
SO61893,C36922,P1458,06-Oct-2025,16,892640,36900,233292
SO61894,C26112,P1454,23-Jul-2025,15,831900,93885,128325
SO61895,C15015,P1734,21-May-2025,9,518130,13879,129338
SO61896,C20188,P1506,09-Aug-2025,12,235560,7994,32074
SO61897,C24696,P1458,06-Jul-2025,2,111580,1140,32634
SO61898,C37475,P1009,25-Feb-2025,11,63140,62,16493
SO61899,C14141,P1291,31-May-2025,10,296500,37504,15226
SO61900,C36827,P1468,12-Jan-2025,18,130140,7349,14071
SO61901,C23658,P1167,18-Jun-2025,3,66210,6477,5178
SO61902,C35080,P1387,25-Jul-2025,16,676000,47806,160706
SO61903,C39538,P1677,18-Mar-2025,10,645600,47483,113957
SO61904,C32507,P1823,03-Dec-2025,11,879340,112822,108102
SO61905,C28977,P1817,15-May-2025,6,450840,67114,68534
SO61906,C39461,P1579,27-Jun-2025,18,172260,7215,21063
SO61907,C33029,P1093,11-Oct-2025,19,280250,23825,55101
SO61908,C20482,P1410,29-Oct-2025,2,155500,23201,20905
SO61909,C11243,P1513,25-Mar-2025,8,60720,5914,12286
SO61910,C36651,P1586,30-Jan-2025,4,198400,22422,36930
SO61911,C31812,P1449,14-Jan-2025,16,256000,21238,53546
SO61912,C36659,P1770,25-Jan-2025,9,151200,16433,24967
SO61913,C22385,P1054,03-Apr-2025,10,209600,13243,35837
SO61914,C24331,P1410,05-Aug-2025,13,1010750,70860,215829
SO61915,C27308,P1215,25-Jun-2025,17,1018980,17922,276144
SO61916,C35818,P1108,14-Jan-2025,3,172500,15726,15831
SO61917,C14979,P1672,16-Mar-2025,17,488920,9152,120847
SO61918,C30838,P1601,21-Nov-2025,7,70910,1279,12371
SO61919,C12558,P1407,25-Nov-2025,13,806520,106514,121402
SO61920,C35070,P1181,08-Jul-2025,9,289620,4735,73682
SO61921,C32940,P1768,05-Apr-2025,10,466300,37251,94729
SO61922,C38483,P1554,14-Jul-2025,17,634100,45497,95042
SO61923,C25171,P1744,15-Apr-2025,11,31900,838,6576
SO61924,C19756,P1540,04-Dec-2025,12,141600,9199,30965
SO61925,C31190,P1480,20-Sep-2025,5,130250,3992,29468
SO61926,C32516,P1683,24-Feb-2025,7,423780,62136,50018
SO61927,C32183,P1835,05-Feb-2025,8,43600,1927,10561
SO61928,C25229,P1620,20-Oct-2025,12,67440,1275,14085
SO61929,C24564,P1591,21-Mar-2025,12,9240,767,613
SO61930,C26290,P1730,20-Aug-2025,9,208800,16645,21911
SO61931,C19904,P1732,14-Sep-2025,5,115100,14056,1784
SO61932,C25058,P1038,18-Jul-2025,11,286330,33566,37131
SO61933,C22986,P1068,19-Nov-2025,17,304810,4733,64729
SO61934,C13468,P1632,30-Oct-2025,4,20800,2439,2821
SO61935,C10204,P1211,05-Jan-2025,16,82080,2043,21877
SO61936,C36498,P1078,18-Dec-2025,12,163440,7892,22360
SO61937,C39877,P1341,05-Jan-2025,3,72630,2531,16480
SO61938,C24054,P1280,25-Aug-2025,5,162700,2241,47344
SO61939,C27773,P1845,11-Oct-2025,13,292760,15406,63517
SO61940,C17717,P1262,09-May-2025,15,480000,33370,62090
SO61941,C36921,P1149,19-Feb-2025,1,7150,814,498
SO61942,C38054,P1945,18-Jul-2025,6,337980,5712,46536
SO61943,C38058,P1694,19-Apr-2025,9,601830,7575,164586
SO61944,C19964,P1522,21-Jul-2025,3,17400,2409,576
SO61945,C35596,P1682,01-Jun-2025,16,388640,11481,50103
SO61946,C12363,P1262,11-Dec-2025,8,256000,34124,16788
SO61947,C13017,P1060,29-Jul-2025,9,266580,10639,51551
SO61948,C20145,P1627,12-Aug-2025,15,923850,30198,186102
SO61949,C34473,P1592,25-Dec-2025,16,1279680,45723,306293
SO61950,C32454,P1900,13-Aug-2025,9,613980,23832,146385
SO61951,C13953,P1905,03-Nov-2025,11,545270,428,122310
SO61952,C33708,P1154,15-Nov-2025,3,73680,6008,6826
SO61953,C21264,P1900,18-May-2025,19,1296180,39978,319369
SO61954,C19153,P1382,28-Aug-2025,18,301140,38260,51524
SO61955,C12528,P1336,18-Jul-2025,12,174720,11921,26551
SO61956,C32528,P1680,08-Oct-2025,14,621460,74116,109564
SO61957,C16896,P1508,22-Mar-2025,19,667090,96084,13090
SO61958,C34064,P1765,04-Jul-2025,5,196450,1660,49880
SO61959,C21532,P1437,17-Feb-2025,19,1168310,74323,161410
SO61960,C24397,P1008,10-Nov-2025,11,685740,86095,107362
SO61961,C23138,P1809,31-Jan-2025,17,73950,516,21737
SO61962,C27941,P1441,18-Aug-2025,14,822920,5223,115541
SO61963,C22903,P1797,20-Aug-2025,3,17850,1216,2717
SO61964,C33697,P1250,01-Oct-2025,7,97090,3457,13378
SO61965,C16897,P1565,06-Feb-2025,10,25000,2833,1077
SO61966,C22025,P1566,26-Jul-2025,15,344700,44932,51158
SO61967,C29248,P1928,24-Aug-2025,17,350880,12968,43353
SO61968,C27343,P1059,13-Nov-2025,19,976600,21388,224643
SO61969,C21511,P1517,16-Jul-2025,8,161440,12248,17440
SO61970,C27854,P1024,24-Jan-2025,6,404820,7289,77353
SO61971,C34986,P1786,20-Oct-2025,17,1189150,70393,125158
SO61972,C13574,P1389,06-Jan-2025,2,37180,545,10609
SO61973,C16014,P1523,25-Nov-2025,1,11890,553,1784
SO61974,C12738,P1215,02-May-2025,12,719280,32006,175570
SO61975,C18872,P1622,07-Apr-2025,14,1089480,69796,235600
SO61976,C38137,P1408,16-Sep-2025,2,110260,6154,26144
SO61977,C21363,P1224,05-May-2025,11,216040,27793,19419
SO61978,C22166,P1773,23-Aug-2025,11,886930,5023,244765
SO61979,C35245,P1202,07-Mar-2025,2,139920,10971,14561
SO61980,C27290,P1611,04-Feb-2025,8,201120,23557,16211
SO61981,C26777,P1815,27-Apr-2025,11,280720,2857,33993
SO61982,C29711,P1888,19-Jan-2025,13,340470,12361,43500
SO61983,C17189,P1525,30-Sep-2025,4,99520,8894,18978
SO61984,C32188,P1781,04-Oct-2025,9,547020,80639,-8378
SO61985,C28326,P1803,05-Dec-2025,14,642600,48309,150841
SO61986,C23507,P1340,28-Dec-2025,1,44790,5790,2733
SO61987,C10971,P1998,17-Jul-2025,11,336270,27939,49259
SO61988,C10203,P1118,14-Oct-2025,8,124320,10205,10331
SO61989,C39212,P1580,18-Feb-2025,4,133800,17937,11743
SO61990,C11366,P1753,22-May-2025,6,265740,37586,7822
SO61991,C10237,P1222,17-Jun-2025,3,71010,5093,11491
SO61992,C30568,P1503,13-Apr-2025,17,734400,29694,182194
SO61993,C39610,P1425,06-Jul-2025,6,423540,4239,69897
SO61994,C29491,P1699,28-Sep-2025,4,95240,11259,4789
SO61995,C18278,P1896,30-Dec-2025,17,989400,72469,145063
SO61996,C29157,P1367,22-Aug-2025,7,457730,22198,88542
SO61997,C19376,P1659,19-Apr-2025,14,625660,14760,124134
SO61998,C10913,P1514,11-Sep-2025,12,85560,2900,9088
SO61999,C32131,P1680,08-Jun-2025,6,266340,3804,74916
SO62000,C25338,P1813,12-Jun-2025,7,212800,8380,31058
SO62001,C20209,P1336,15-Jul-2025,2,29120,999,5413
SO62002,C23546,P1294,12-Apr-2025,2,105540,5364,11940
SO62003,C33747,P1497,15-Dec-2025,1,43330,902,5665
SO62004,C18011,P1510,22-Jul-2025,10,30500,771,6869
SO62005,C39575,P1969,05-Dec-2025,16,761120,31872,203504
SO62006,C24893,P1835,15-Oct-2025,3,16350,1582,3101
SO62007,C11428,P1651,16-Mar-2025,4,59080,5793,5055
SO62008,C36852,P1341,22-Jan-2025,18,435780,3524,110542
SO62009,C11632,P1855,21-Sep-2025,4,296880,27931,59549
SO62010,C29707,P1280,21-Aug-2025,12,390480,29744,89260
SO62011,C31669,P1055,10-Nov-2025,3,189360,12669,23712
SO62012,C15836,P1820,27-Nov-2025,14,108220,10806,12112
SO62013,C33967,P1022,10-Dec-2025,7,173880,10016,40587
SO62014,C25489,P1712,26-Aug-2025,7,188370,1663,36830
SO62015,C21093,P1156,21-Mar-2025,10,430900,26450,37690
SO62016,C10996,P1010,14-Feb-2025,17,107270,1049,19283
SO62017,C10519,P1794,12-Nov-2025,2,12040,1269,1705
SO62018,C37736,P1385,09-Nov-2025,8,170080,9567,42577
SO62019,C23059,P1163,24-Apr-2025,9,172530,8995,41774
SO62020,C33808,P1154,28-Jul-2025,1,24560,1253,3025
SO62021,C27659,P1141,28-Dec-2025,3,70410,401,12901
SO62022,C39973,P1735,18-Jan-2025,14,324100,12382,34756
SO62023,C37184,P1831,14-Nov-2025,2,87500,3803,9577
SO62024,C29412,P1516,29-Nov-2025,15,366000,27183,60432
SO62025,C17255,P1399,25-Aug-2025,19,772160,62866,60425
SO62026,C20062,P1641,02-May-2025,19,472910,29393,70376
SO62027,C27854,P1782,09-Sep-2025,3,31440,1992,4428
SO62028,C33363,P1167,15-Dec-2025,14,308980,33047,21343
SO62029,C16136,P1215,04-Feb-2025,16,959040,94395,182373
SO62030,C17878,P1124,07-Jan-2025,6,223020,5918,57856
SO62031,C26489,P1171,24-Nov-2025,2,81500,2469,14243
SO62032,C29594,P1553,24-Feb-2025,17,241570,18441,39257
SO62033,C23383,P1013,10-May-2025,11,627440,33747,159864
SO62034,C24871,P1290,24-Jun-2025,5,337350,6353,82852
SO62035,C11292,P1237,26-Nov-2025,10,597100,37075,73225
SO62036,C35556,P1594,19-Oct-2025,2,109480,9927,8775
SO62037,C19567,P1265,31-Aug-2025,2,75680,3122,7738
SO62038,C33744,P1072,20-May-2025,3,151560,3276,21144
SO62039,C35057,P1050,15-Jun-2025,18,477720,46891,90935
SO62040,C34060,P1932,27-Feb-2025,13,878930,40098,220149
SO62041,C33158,P1889,30-May-2025,16,134560,13225,22871
SO62042,C26426,P1371,14-Dec-2025,19,1424620,110346,184667
SO62043,C19875,P1198,08-Jan-2025,13,234520,1567,31479
SO62044,C37708,P1682,16-Oct-2025,11,267190,5682,36657
SO62045,C11441,P1929,20-Dec-2025,13,696280,49490,76532
SO62046,C20006,P1833,13-Dec-2025,3,91740,7249,6098
SO62047,C14728,P1030,10-Jul-2025,19,412300,56615,37397
SO62048,C26575,P1506,22-Jun-2025,3,58890,6910,3107
SO62049,C30466,P1950,25-Jan-2025,4,153440,6869,13843
SO62050,C35530,P1591,19-Mar-2025,9,6930,395,640
SO62051,C18118,P1517,18-Apr-2025,13,262340,33356,14887
SO62052,C38325,P1437,11-May-2025,3,184470,20086,17135
SO62053,C29441,P1951,02-Oct-2025,11,638110,2466,180739
SO62054,C18314,P1782,28-Aug-2025,10,104800,12442,8958
SO62055,C31091,P1123,18-Sep-2025,12,742680,105338,59530
SO62056,C38214,P1664,09-Oct-2025,6,125880,18332,8344
SO62057,C27294,P1626,25-Oct-2025,12,470400,36022,40958
SO62058,C19485,P1211,18-Jul-2025,12,61560,827,17113
SO62059,C28037,P1912,02-Jun-2025,10,547300,58433,19397
SO62060,C32841,P1601,18-Aug-2025,11,111430,6190,15260
SO62061,C15021,P1440,13-Apr-2025,19,444600,27455,39634
SO62062,C37871,P1127,12-May-2025,1,14040,932,3192
SO62063,C22248,P1440,05-Jun-2025,15,351000,37268,15697
SO62064,C21900,P1030,15-Jul-2025,13,282100,6380,57944
SO62065,C28520,P1159,04-Jun-2025,13,852800,13458,236142
SO62066,C30105,P1237,20-Dec-2025,13,776230,52637,90753
SO62067,C34483,P1096,22-May-2025,2,111800,14684,19978
SO62068,C10310,P1773,13-Sep-2025,8,645040,24223,157441
SO62069,C14510,P1627,07-Apr-2025,2,123180,2890,25950
SO62070,C38191,P1054,26-Nov-2025,14,293440,20315,48397
SO62071,C34669,P1704,14-Jun-2025,4,37400,914,8446
SO62072,C33852,P1080,22-Aug-2025,8,357760,43575,8985
SO62073,C31267,P1283,04-Aug-2025,16,817440,70571,175221
SO62074,C22186,P1350,17-Mar-2025,17,854420,24763,137825
SO62075,C30104,P1286,11-Oct-2025,3,256080,24572,52225
SO62076,C38506,P1115,25-Feb-2025,13,206050,14531,36728
