Purchase_ID,Supplier_ID,Product_ID,Order_Date,Received_Date,Quantity,Purchase_Cost,Status
PO28207,S025,P1918,07-Dec-2025,12-Dec-2025,4016,5120400,Completed
PO28208,S083,P1833,20-Feb-2025,23-Feb-2025,891,23282721,Completed
PO28209,S083,P1238,25-Aug-2025,02-Sep-2025,3470,56467310,Completed
PO28210,S005,P1680,12-Nov-2025,16-Nov-2025,1377,43058790,Completed
PO28211,S001,P1719,20-Jan-2025,10-Feb-2025,2316,24306420,Pending
PO28212,S006,P1646,09-Mar-2025,21-Mar-2025,3999,169857525,Cancelled
PO28213,S015,P1985,14-Jun-2025,25-Jun-2025,1803,103517442,Completed
PO28214,S040,P1458,09-Nov-2025,24-Nov-2025,2530,98424590,Completed
PO28215,S015,P1906,24-Jan-2025,15-Feb-2025,1259,137231,Completed
PO28216,S025,P1612,11-Dec-2025,03-Jan-2026,3158,9123462,Completed
PO28217,S020,P1781,09-Aug-2025,12-Aug-2025,2881,151975631,Completed
PO28218,S001,P1719,06-Jun-2025,12-Jun-2025,3478,36501610,Pending
PO28219,S092,P1311,26-May-2025,09-Jun-2025,1934,56078264,Completed
PO28220,S021,P1864,03-Aug-2025,27-Aug-2025,2328,77936784,Completed
PO28221,S043,P1252,30-Aug-2025,13-Sep-2025,4833,56159460,Completed
PO28222,S046,P1744,28-Nov-2025,09-Dec-2025,1806,4020156,Completed
PO28223,S065,P1554,11-Mar-2025,24-Mar-2025,3901,113257733,Completed
PO28224,S082,P1408,15-Jul-2025,29-Jul-2025,281,10953661,Completed
PO28225,S092,P1054,04-May-2025,23-May-2025,3049,48942548,Partially Received
PO28226,S032,P1705,18-Feb-2025,24-Feb-2025,1536,82452480,Completed
PO28227,S027,P1153,03-Jul-2025,17-Jul-2025,866,34194010,Pending
PO28228,S032,P1081,28-Jun-2025,06-Jul-2025,2291,123436789,Cancelled
PO28229,S030,P1813,18-Oct-2025,24-Oct-2025,4965,122963190,Completed
PO28230,S056,P1440,16-May-2025,29-May-2025,4231,84065739,Completed
PO28231,S100,P1887,01-Sep-2025,23-Sep-2025,4642,245612862,Completed
PO28232,S015,P1034,03-Apr-2025,10-Apr-2025,2710,154174610,Pending
PO28233,S062,P1788,01-May-2025,21-May-2025,3175,5553075,Completed
PO28234,S085,P1590,23-Mar-2025,09-Apr-2025,4400,128673600,Completed
PO28235,S096,P1715,03-Aug-2025,08-Aug-2025,1674,93909726,Completed
PO28236,S014,P1456,16-Apr-2025,10-May-2025,4032,47295360,Completed
PO28237,S098,P1422,28-Mar-2025,01-Apr-2025,1158,24473172,Completed
PO28238,S003,P1114,15-Feb-2025,03-Mar-2025,2502,92721618,Partially Received
PO28239,S018,P1418,17-Oct-2025,23-Oct-2025,1648,10898224,Completed
PO28240,S091,P1513,28-Sep-2025,13-Oct-2025,3759,19979085,Completed
PO28241,S052,P1128,08-Mar-2025,20-Mar-2025,2808,148750992,Completed
PO28242,S079,P1355,25-Oct-2025,07-Nov-2025,3295,145968500,Completed
PO28243,S060,P1928,14-Jun-2025,25-Jun-2025,2834,49104718,Completed
PO28244,S100,P1887,09-Aug-2025,24-Aug-2025,549,29048139,Pending
PO28245,S008,P1166,30-Nov-2025,21-Dec-2025,2646,104715450,Completed
PO28246,S057,P1316,23-Oct-2025,05-Nov-2025,2646,9157806,Completed
PO28247,S043,P1439,12-Jan-2025,18-Jan-2025,372,1690368,Completed
PO28248,S029,P1890,22-Jul-2025,15-Aug-2025,3079,162398776,Completed
PO28249,S063,P1048,02-Sep-2025,11-Sep-2025,431,14768215,Completed
PO28250,S018,P1391,21-Sep-2025,25-Sep-2025,207,9440856,Partially Received
PO28251,S078,P1228,02-Nov-2025,20-Nov-2025,783,30853332,Partially Received
PO28252,S089,P1222,28-May-2025,17-Jun-2025,2706,49092252,Completed
PO28253,S029,P1634,09-Sep-2025,03-Oct-2025,4197,185759220,Completed
PO28254,S070,P1269,22-Oct-2025,09-Nov-2025,2995,49375570,Partially Received
PO28255,S056,P1419,17-Aug-2025,23-Aug-2025,3503,206200592,Completed
PO28256,S055,P1150,22-Nov-2025,01-Dec-2025,3748,195465696,Completed
PO28257,S024,P1115,26-Jan-2025,11-Feb-2025,3741,44544087,Completed
PO28258,S094,P1712,26-Jan-2025,13-Feb-2025,2852,61064172,Completed
PO28259,S024,P1115,04-Apr-2025,17-Apr-2025,426,5072382,Completed
PO28260,S012,P1610,10-Apr-2025,24-Apr-2025,612,26398620,Completed
PO28261,S041,P1817,09-Feb-2025,25-Feb-2025,1600,84051200,Pending
PO28262,S041,P1315,30-May-2025,05-Jun-2025,3635,185919345,Completed
PO28263,S078,P1005,24-Aug-2025,28-Aug-2025,462,12967416,Completed
PO28264,S037,P1033,15-Dec-2025,08-Jan-2026,2210,102037910,Cancelled
PO28265,S083,P1058,16-Oct-2025,23-Oct-2025,1675,60574700,Completed
PO28266,S033,P1109,26-Jun-2025,13-Jul-2025,419,15277578,Completed
PO28267,S020,P1943,22-May-2025,14-Jun-2025,4684,141555164,Completed
PO28268,S023,P1246,01-Apr-2025,18-Apr-2025,808,16085664,Completed
PO28269,S054,P1404,08-Sep-2025,29-Sep-2025,766,42411888,Completed
PO28270,S026,P1445,28-Sep-2025,16-Oct-2025,3998,8275860,Partially Received
PO28271,S057,P1199,11-Oct-2025,14-Oct-2025,348,3327924,Completed
PO28272,S083,P1238,11-Aug-2025,15-Aug-2025,943,15345439,Pending
PO28273,S089,P1868,24-Feb-2025,09-Mar-2025,3921,58466031,Completed
PO28274,S088,P1242,30-Apr-2025,04-May-2025,701,6850172,Completed
PO28275,S014,P1560,15-Dec-2025,01-Jan-2026,3313,21070680,Completed
PO28276,S096,P1715,13-Jun-2025,28-Jun-2025,2108,118256692,Cancelled
PO28277,S085,P1538,10-Jan-2025,14-Jan-2025,4450,254068300,Pending
PO28278,S088,P1119,21-Sep-2025,26-Sep-2025,1398,42338430,Completed
PO28279,S019,P1618,17-Mar-2025,27-Mar-2025,3322,119582034,Pending
PO28280,S052,P1910,06-Aug-2025,26-Aug-2025,789,46907628,Pending
PO28281,S052,P1441,30-Apr-2025,10-May-2025,3271,164053734,Completed
PO28282,S004,P1396,15-Aug-2025,27-Aug-2025,1932,10995012,Completed
PO28283,S061,P1335,06-Feb-2025,22-Feb-2025,4087,16523741,Partially Received
PO28284,S068,P1403,27-Apr-2025,15-May-2025,241,4486456,Pending
PO28285,S032,P1081,01-Sep-2025,10-Sep-2025,452,24353308,Pending
PO28286,S100,P1039,15-Apr-2025,24-Apr-2025,2794,73130156,Completed
PO28287,S084,P1164,12-Jan-2025,28-Jan-2025,3037,20888486,Completed
PO28288,S070,P1860,06-Jul-2025,21-Jul-2025,3053,150528165,Completed
PO28289,S082,P1658,11-Apr-2025,17-Apr-2025,2328,70801464,Completed
PO28290,S003,P1035,21-Nov-2025,25-Nov-2025,3309,49512567,Pending
PO28291,S055,P1111,01-Jul-2025,05-Jul-2025,4805,249389110,Completed
PO28292,S022,P1957,25-Jul-2025,12-Aug-2025,883,9203509,Pending
PO28293,S005,P1093,18-Feb-2025,09-Mar-2025,966,10235736,Completed
PO28294,S061,P1849,25-Jun-2025,10-Jul-2025,2660,55285440,Completed
PO28295,S059,P1368,08-Jun-2025,27-Jun-2025,2768,28972656,Completed
PO28296,S057,P1044,27-Jun-2025,13-Jul-2025,1220,54353440,Completed
PO28297,S048,P1491,08-Apr-2025,14-Apr-2025,571,30222459,Completed
PO28298,S020,P1234,05-May-2025,29-May-2025,2322,22316742,Completed
PO28299,S089,P1783,20-Mar-2025,27-Mar-2025,3906,93169818,Pending
PO28300,S017,P1542,11-Jan-2025,23-Jan-2025,819,47159658,Completed
PO28301,S015,P1034,07-Oct-2025,21-Oct-2025,4751,270289141,Completed
PO28302,S016,P1881,30-Aug-2025,10-Sep-2025,546,10356528,Pending
PO28303,S034,P1086,14-Jul-2025,01-Aug-2025,1913,87797135,Completed
PO28304,S097,P1814,27-Feb-2025,19-Mar-2025,820,25401960,Partially Received
PO28305,S040,P1793,25-Jul-2025,15-Aug-2025,4155,212224935,Completed
PO28306,S089,P1292,05-May-2025,29-May-2025,369,14164803,Completed
PO28307,S059,P1695,13-Aug-2025,25-Aug-2025,413,3415923,Completed
PO28308,S056,P1440,29-Jun-2025,04-Jul-2025,4806,95490414,Cancelled
PO28309,S020,P1953,14-Feb-2025,03-Mar-2025,1157,56009213,Pending
PO28310,S033,P1768,22-Sep-2025,05-Oct-2025,1276,42659232,Completed
PO28311,S025,P1127,12-May-2025,03-Jun-2025,930,9221880,Completed
PO28312,S062,P1679,13-Aug-2025,25-Aug-2025,1237,67000868,Completed
PO28313,S093,P1312,22-Sep-2025,06-Oct-2025,3720,74169360,Pending
PO28314,S073,P1135,16-Sep-2025,21-Sep-2025,3290,128612680,Completed
PO28315,S034,P1771,18-Jul-2025,26-Jul-2025,4890,165008160,Completed
PO28316,S093,P1640,05-Jan-2025,13-Jan-2025,3751,70169957,Completed
PO28317,S016,P1052,26-Feb-2025,14-Mar-2025,2960,25219200,Completed
PO28318,S032,P1031,27-Oct-2025,19-Nov-2025,392,20612928,Completed
PO28319,S057,P1820,14-Jul-2025,28-Jul-2025,4031,24560883,Completed
PO28320,S052,P1910,14-Jul-2025,21-Jul-2025,701,41675852,Completed
PO28321,S084,P1657,12-Sep-2025,26-Sep-2025,4450,236958050,Completed
PO28322,S086,P1181,20-Apr-2025,27-Apr-2025,4368,102503856,Pending
PO28323,S036,P1169,21-Jul-2025,28-Jul-2025,2567,126209122,Pending
PO28324,S044,P1638,09-Feb-2025,03-Mar-2025,3537,18318123,Completed
PO28325,S046,P1607,20-Jun-2025,25-Jun-2025,2320,121194480,Cancelled
PO28326,S048,P1561,26-Feb-2025,04-Mar-2025,1567,59759112,Completed
PO28327,S067,P1218,24-Mar-2025,28-Mar-2025,675,7588350,Completed
PO28328,S057,P1199,23-Jul-2025,08-Aug-2025,908,8683204,Completed
PO28329,S044,P1686,17-Feb-2025,26-Feb-2025,3719,35323062,Completed
PO28330,S048,P1992,20-Apr-2025,23-Apr-2025,2747,134575530,Completed
PO28331,S060,P1862,21-Oct-2025,02-Nov-2025,3217,108647741,Completed
PO28332,S041,P1795,18-Nov-2025,07-Dec-2025,2881,126170514,Completed
PO28333,S057,P1866,11-Mar-2025,03-Apr-2025,4426,261474802,Completed
PO28334,S033,P1894,03-Jun-2025,19-Jun-2025,1550,63178000,Completed
PO28335,S062,P1063,14-Aug-2025,17-Aug-2025,2313,52523604,Completed
PO28336,S089,P1751,02-Apr-2025,23-Apr-2025,1233,53708247,Completed
PO28337,S062,P1122,01-Nov-2025,16-Nov-2025,3431,123124866,Completed
PO28338,S048,P1348,06-Jan-2025,16-Jan-2025,3681,217455075,Completed
PO28339,S061,P1605,16-Sep-2025,25-Sep-2025,4674,125221134,Partially Received
PO28340,S039,P1161,05-Sep-2025,08-Sep-2025,2262,32484582,Cancelled
PO28341,S037,P1490,10-Jun-2025,17-Jun-2025,2338,16211692,Completed
PO28342,S066,P1361,18-Nov-2025,04-Dec-2025,2746,103018936,Completed
PO28343,S055,P1932,06-Feb-2025,12-Feb-2025,4752,226152432,Completed
PO28344,S017,P1851,11-May-2025,21-May-2025,2021,42847221,Completed
PO28345,S037,P1490,03-Nov-2025,17-Nov-2025,4867,33747778,Completed
PO28346,S044,P1521,26-May-2025,12-Jun-2025,3321,1049436,Completed
PO28347,S079,P1871,10-Sep-2025,16-Sep-2025,3497,31850676,Completed
PO28348,S066,P1143,29-Jul-2025,17-Aug-2025,1142,36424090,Completed
PO28349,S025,P1127,31-Mar-2025,15-Apr-2025,2565,25434540,Completed
PO28350,S006,P1219,19-Oct-2025,25-Oct-2025,935,1366970,Pending
PO28351,S074,P1791,03-Mar-2025,21-Mar-2025,937,48534726,Partially Received
PO28352,S034,P1933,05-May-2025,29-May-2025,1459,6237225,Completed
PO28353,S097,P1814,13-Feb-2025,06-Mar-2025,4059,125739702,Partially Received
PO28354,S024,P1030,04-Mar-2025,11-Mar-2025,4504,75451008,Completed
PO28355,S006,P1017,17-Aug-2025,31-Aug-2025,560,11166960,Completed
PO28356,S045,P1344,07-Dec-2025,20-Dec-2025,4249,171383415,Completed
PO28357,S028,P1711,10-Feb-2025,06-Mar-2025,317,5708853,Completed
PO28358,S089,P1783,01-Feb-2025,20-Feb-2025,1154,27526362,Completed
PO28359,S094,P1712,25-Nov-2025,15-Dec-2025,3419,73204209,Completed
PO28360,S009,P1591,10-Feb-2025,26-Feb-2025,97,63535,Completed
PO28361,S092,P1037,01-Nov-2025,05-Nov-2025,1344,46982208,Completed
PO28362,S074,P1586,18-Apr-2025,22-Apr-2025,2803,97437886,Completed
PO28363,S037,P1858,02-Feb-2025,25-Feb-2025,3688,204540168,Pending
PO28364,S035,P1859,02-Apr-2025,07-Apr-2025,423,10873215,Completed
PO28365,S082,P1408,30-Mar-2025,08-Apr-2025,1034,40306354,Pending
PO28366,S079,P1492,19-Jan-2025,06-Feb-2025,272,9083440,Completed
PO28367,S023,P1772,23-Jan-2025,03-Feb-2025,2898,119194740,Cancelled
PO28368,S050,P1104,18-Jun-2025,07-Jul-2025,2928,17266416,Completed
PO28369,S047,P1713,28-Apr-2025,05-May-2025,157,5324969,Completed
PO28370,S032,P1569,09-Jun-2025,19-Jun-2025,1959,18902391,Completed
PO28371,S095,P1776,24-May-2025,03-Jun-2025,3275,185607350,Completed
PO28372,S041,P1817,29-Jan-2025,22-Feb-2025,3003,157753596,Completed
PO28373,S051,P1533,07-Jan-2025,14-Jan-2025,4051,121477337,Partially Received
PO28374,S055,P1770,29-Sep-2025,07-Oct-2025,2687,32781400,Partially Received
PO28375,S018,P1377,29-Jun-2025,03-Jul-2025,4823,41935985,Completed
PO28376,S036,P1041,03-Apr-2025,25-Apr-2025,3885,92999130,Completed
PO28377,S002,P1745,21-Aug-2025,28-Aug-2025,1122,58440492,Completed
PO28378,S085,P1453,23-Jul-2025,14-Aug-2025,4547,267727360,Partially Received
PO28379,S078,P1005,12-Jun-2025,21-Jun-2025,2645,74239860,Completed
PO28380,S078,P1904,20-Mar-2025,27-Mar-2025,1996,67017696,Completed
PO28381,S095,P1382,15-May-2025,01-Jun-2025,3254,38208468,Completed
PO28382,S084,P1164,04-Feb-2025,17-Feb-2025,3029,20833462,Completed
PO28383,S007,P1696,01-Mar-2025,23-Mar-2025,2444,86512712,Completed
PO28384,S045,P1534,18-Sep-2025,12-Oct-2025,3953,44933751,Completed
PO28385,S053,P1724,02-Jun-2025,20-Jun-2025,2788,58004340,Pending
PO28386,S038,P1678,28-Jun-2025,22-Jul-2025,4506,79192950,Completed
PO28387,S053,P1270,23-Mar-2025,08-Apr-2025,1019,44118624,Completed
PO28388,S020,P1234,19-May-2025,31-May-2025,1656,15915816,Pending
PO28389,S091,P1513,25-Aug-2025,10-Sep-2025,3557,18905455,Completed
PO28390,S001,P1170,24-Mar-2025,03-Apr-2025,644,29410836,Completed
PO28391,S040,P1777,05-Feb-2025,08-Feb-2025,4505,141353385,Pending
PO28392,S088,P1624,02-Nov-2025,07-Nov-2025,2646,148750182,Completed
PO28393,S071,P1463,25-Feb-2025,09-Mar-2025,1666,23850456,Completed
PO28394,S100,P1261,25-Feb-2025,04-Mar-2025,1897,14252161,Completed
PO28395,S071,P1478,21-Sep-2025,08-Oct-2025,2621,55942624,Completed
PO28396,S091,P1619,06-Mar-2025,23-Mar-2025,4089,78811386,Completed
PO28397,S071,P1779,27-Sep-2025,08-Oct-2025,2647,22777435,Completed
PO28398,S074,P1407,21-Apr-2025,24-Apr-2025,2510,111715080,Completed
PO28399,S010,P1966,20-Jan-2025,25-Jan-2025,2566,129087762,Pending
PO28400,S006,P1475,12-Oct-2025,03-Nov-2025,3609,52467642,Completed
PO28401,S073,P1504,10-Aug-2025,31-Aug-2025,2427,80583681,Pending
PO28402,S050,P1498,08-May-2025,18-May-2025,2901,153088671,Completed
PO28403,S050,P1675,02-Jan-2025,19-Jan-2025,3698,124940628,Completed
PO28404,S095,P1776,07-Jul-2025,10-Jul-2025,4537,257129938,Partially Received
PO28405,S060,P1471,05-Oct-2025,27-Oct-2025,3865,3768375,Pending
PO28406,S058,P1338,31-Jan-2025,22-Feb-2025,4798,22281912,Partially Received
PO28407,S053,P1677,16-Mar-2025,27-Mar-2025,2637,127672992,Completed
PO28408,S047,P1274,06-Oct-2025,12-Oct-2025,4092,207018372,Completed
PO28409,S044,P1803,05-Aug-2025,26-Aug-2025,3494,110672450,Completed
PO28410,S024,P1573,21-Feb-2025,26-Feb-2025,3394,6356962,Completed
PO28411,S079,P1871,04-Dec-2025,16-Dec-2025,2750,25047000,Completed
PO28412,S076,P1710,29-Apr-2025,05-May-2025,513,15263802,Completed
PO28413,S048,P1561,22-Mar-2025,26-Mar-2025,2114,80619504,Completed
PO28414,S051,P1533,28-Feb-2025,12-Mar-2025,4340,130143580,Pending
PO28415,S062,P1959,13-May-2025,20-May-2025,3585,63386385,Completed
PO28416,S061,P1171,14-Sep-2025,22-Sep-2025,4334,140395596,Pending
PO28417,S050,P1775,02-Apr-2025,25-Apr-2025,1717,96723761,Completed
PO28418,S075,P1927,01-Apr-2025,21-Apr-2025,3424,79501856,Completed
PO28419,S073,P1135,22-Feb-2025,07-Mar-2025,402,15714984,Completed
PO28420,S050,P1007,11-Aug-2025,28-Aug-2025,3907,65954067,Pending
PO28421,S078,P1904,12-Oct-2025,31-Oct-2025,3625,121713000,Completed
PO28422,S044,P1084,23-Mar-2025,12-Apr-2025,517,28672820,Completed
PO28423,S024,P1694,23-Oct-2025,06-Nov-2025,719,34325779,Completed
PO28424,S025,P1918,02-May-2025,12-May-2025,596,759900,Completed
PO28425,S009,P1508,21-Feb-2025,11-Mar-2025,4972,145997808,Pending
PO28426,S054,P1505,04-Jul-2025,10-Jul-2025,165,4100085,Completed
PO28427,S052,P1085,19-Jan-2025,12-Feb-2025,2842,114802590,Completed
PO28428,S042,P1202,12-Oct-2025,17-Oct-2025,4951,283167494,Completed
PO28429,S093,P1749,26-Jul-2025,13-Aug-2025,2964,64790076,Completed
PO28430,S057,P1820,14-Aug-2025,30-Aug-2025,4396,26784828,Completed
PO28431,S088,P1400,16-Feb-2025,28-Feb-2025,1017,56861487,Completed
PO28432,S050,P1775,16-Feb-2025,04-Mar-2025,1249,70359917,Completed
PO28433,S019,P1474,09-Nov-2025,24-Nov-2025,262,14998976,Completed
PO28434,S064,P1566,03-Apr-2025,10-Apr-2025,3124,51777176,Completed
PO28435,S050,P1104,03-Jul-2025,08-Jul-2025,3066,18080202,Completed
PO28436,S020,P1969,03-Aug-2025,17-Aug-2025,3906,128347254,Pending
PO28437,S029,P1370,06-May-2025,29-May-2025,1150,4034200,Completed
PO28438,S084,P1935,06-Feb-2025,01-Mar-2025,1778,41582086,Pending
PO28439,S065,P1145,11-Jan-2025,29-Jan-2025,3402,14271390,Completed
PO28440,S038,P1810,30-Apr-2025,22-May-2025,1428,75234180,Completed
PO28441,S056,P1440,08-Aug-2025,17-Aug-2025,2460,48877740,Completed
PO28442,S018,P1418,05-Jan-2025,11-Jan-2025,3915,25889895,Cancelled
PO28443,S099,P1588,19-Apr-2025,26-Apr-2025,4631,136702489,Completed
PO28444,S062,P1821,22-Apr-2025,11-May-2025,1129,53453634,Completed
PO28445,S042,P1722,06-Nov-2025,13-Nov-2025,3129,59817093,Completed
PO28446,S096,P1006,30-Nov-2025,24-Dec-2025,2360,34760440,Completed
PO28447,S081,P1045,22-Jun-2025,27-Jun-2025,4885,173803415,Partially Received
PO28448,S017,P1299,04-Nov-2025,20-Nov-2025,1645,29285935,Pending
PO28449,S004,P1210,13-Jul-2025,23-Jul-2025,4857,186868218,Cancelled
PO28450,S097,P1975,29-Oct-2025,13-Nov-2025,3392,62307648,Completed
PO28451,S053,P1633,27-Feb-2025,09-Mar-2025,3984,46162608,Partially Received
PO28452,S013,P1801,08-Dec-2025,24-Dec-2025,1862,95140752,Pending
PO28453,S091,P1249,11-Jan-2025,24-Jan-2025,2876,10917296,Completed
PO28454,S047,P1907,08-Apr-2025,23-Apr-2025,1636,3028236,Completed
PO28455,S057,P1199,25-Jan-2025,10-Feb-2025,2638,25227194,Completed
PO28456,S030,P1233,05-Feb-2025,25-Feb-2025,1396,12744084,Completed
PO28457,S038,P1700,09-Oct-2025,17-Oct-2025,4608,108711936,Completed
PO28458,S018,P1073,29-Jul-2025,04-Aug-2025,759,32688612,Pending
PO28459,S002,P1880,11-May-2025,23-May-2025,2270,81252380,Completed
PO28460,S068,P1124,23-Mar-2025,28-Mar-2025,1187,31504167,Completed
PO28461,S095,P1532,01-Jun-2025,21-Jun-2025,1044,14326812,Completed
PO28462,S052,P1459,26-Sep-2025,01-Oct-2025,2631,54719538,Completed
PO28463,S099,P1790,13-Oct-2025,27-Oct-2025,747,33195933,Pending
PO28464,S054,P1759,23-Oct-2025,29-Oct-2025,2217,39600054,Completed
PO28465,S031,P1341,12-Feb-2025,25-Feb-2025,3245,57997885,Completed
PO28466,S034,P1086,21-May-2025,29-May-2025,1399,64207105,Completed
PO28467,S004,P1838,20-Feb-2025,24-Feb-2025,535,1864475,Partially Received
PO28468,S081,P1421,04-Apr-2025,10-Apr-2025,2258,84973056,Completed
PO28469,S097,P1094,12-May-2025,23-May-2025,3528,97672680,Completed
PO28470,S047,P1713,16-Aug-2025,30-Aug-2025,1501,50909417,Partially Received
PO28471,S040,P1458,01-Sep-2025,22-Sep-2025,4893,190352379,Completed
PO28472,S033,P1917,13-Oct-2025,04-Nov-2025,1413,2679048,Completed
PO28473,S044,P1201,15-May-2025,19-May-2025,3325,187220775,Partially Received
PO28474,S030,P1190,28-Mar-2025,21-Apr-2025,4839,135279084,Completed
PO28475,S016,P1052,08-Jun-2025,15-Jun-2025,3421,29146920,Completed
PO28476,S059,P1852,14-Dec-2025,01-Jan-2026,1516,48122388,Completed
PO28477,S006,P1017,13-Mar-2025,05-Apr-2025,1822,36332502,Completed
PO28478,S042,P1722,08-Dec-2025,22-Dec-2025,1322,25272674,Completed
PO28479,S007,P1606,03-Feb-2025,11-Feb-2025,260,4002180,Completed
PO28480,S075,P1375,04-Apr-2025,26-Apr-2025,91,801255,Completed
PO28481,S092,P1925,10-Jan-2025,20-Jan-2025,3638,76237928,Partially Received
PO28482,S096,P1070,21-Aug-2025,27-Aug-2025,4367,258185774,Completed
PO28483,S100,P1540,05-Dec-2025,09-Dec-2025,773,6534169,Pending
PO28484,S034,P1912,06-Sep-2025,23-Sep-2025,4500,211261500,Completed
PO28485,S018,P1377,04-Nov-2025,09-Nov-2025,261,2269395,Completed
PO28486,S092,P1192,08-Aug-2025,31-Aug-2025,875,2534000,Completed
PO28487,S060,P1636,02-Aug-2025,12-Aug-2025,1191,7327032,Completed
PO28488,S003,P1621,24-Mar-2025,30-Mar-2025,3114,21838482,Completed
PO28489,S002,P1916,13-Aug-2025,27-Aug-2025,1112,60207016,Completed
PO28490,S069,P1919,09-Apr-2025,21-Apr-2025,3064,14642856,Completed
PO28491,S047,P1340,06-Jul-2025,09-Jul-2025,666,24153822,Completed
PO28492,S041,P1315,27-Jan-2025,12-Feb-2025,1157,59177079,Completed
PO28493,S028,P1611,08-Aug-2025,16-Aug-2025,475,9580275,Completed
PO28494,S087,P1514,09-Feb-2025,05-Mar-2025,262,1606322,Completed
PO28495,S015,P1755,18-Jul-2025,08-Aug-2025,4263,168512127,Completed
PO28496,S087,P1236,06-Aug-2025,28-Aug-2025,406,16408896,Completed
PO28497,S019,P1905,09-Aug-2025,01-Sep-2025,2157,82854684,Pending
PO28498,S079,P1355,30-Jul-2025,12-Aug-2025,2349,104060700,Completed
PO28499,S002,P1438,14-May-2025,26-May-2025,482,8131822,Pending
PO28500,S062,P1152,07-May-2025,12-May-2025,2665,145010645,Completed
PO28501,S046,P1178,12-Jun-2025,18-Jun-2025,3204,105190524,Completed
PO28502,S083,P1668,13-Jan-2025,05-Feb-2025,1919,28013562,Completed
PO28503,S073,P1135,12-Aug-2025,18-Aug-2025,1705,66651860,Completed
PO28504,S088,P1386,11-Mar-2025,23-Mar-2025,4010,133244280,Pending
PO28505,S056,P1736,12-Oct-2025,25-Oct-2025,3737,145227294,Completed
PO28506,S020,P1465,20-Jul-2025,31-Jul-2025,3919,31195240,Completed
PO28507,S035,P1255,06-Jul-2025,25-Jul-2025,4302,65476440,Completed
PO28508,S026,P1637,08-Dec-2025,23-Dec-2025,4850,28416150,Completed
PO28509,S046,P1664,07-Aug-2025,31-Aug-2025,4955,81925970,Completed
PO28510,S010,P1136,30-Mar-2025,05-Apr-2025,4048,44353936,Partially Received
PO28511,S028,P1839,13-Feb-2025,18-Feb-2025,3222,12662460,Completed
PO28512,S032,P1726,28-Jun-2025,10-Jul-2025,858,30140682,Completed
PO28513,S085,P1453,19-Apr-2025,25-Apr-2025,69,4062720,Partially Received
PO28514,S058,P1480,02-Oct-2025,22-Oct-2025,2931,56738298,Completed
PO28515,S046,P1137,21-Apr-2025,11-May-2025,2881,24831339,Completed
PO28516,S053,P1659,17-May-2025,29-May-2025,4312,149923928,Pending
PO28517,S040,P1314,23-Jul-2025,10-Aug-2025,3062,13044120,Completed
PO28518,S084,P1032,12-Mar-2025,29-Mar-2025,1677,71358027,Cancelled
PO28519,S046,P1830,02-Oct-2025,06-Oct-2025,4032,72596160,Completed
PO28520,S058,P1592,07-Jul-2025,10-Jul-2025,3872,224494688,Completed
PO28521,S014,P1159,29-Jun-2025,06-Jul-2025,1531,71038400,Completed
PO28522,S072,P1281,18-Jun-2025,30-Jun-2025,171,173565,Cancelled
PO28523,S066,P1994,19-Mar-2025,29-Mar-2025,2237,96273769,Completed
PO28524,S100,P1140,15-Dec-2025,22-Dec-2025,3979,107174365,Pending
PO28525,S044,P1704,20-Nov-2025,14-Dec-2025,4157,29140570,Completed
PO28526,S075,P1358,21-Apr-2025,05-May-2025,2357,733027,Pending
PO28527,S002,P1880,13-Oct-2025,02-Nov-2025,3205,114719770,Cancelled
PO28528,S011,P1926,06-Dec-2025,30-Dec-2025,3610,1631720,Completed
PO28529,S073,P1504,01-Sep-2025,18-Sep-2025,142,4714826,Completed
PO28530,S045,P1629,31-Aug-2025,03-Sep-2025,1728,45297792,Completed
PO28531,S028,P1964,25-Jan-2025,03-Feb-2025,120,5079480,Completed
PO28532,S029,P1258,07-Apr-2025,30-Apr-2025,2041,84393309,Completed
