Shipment_ID,Order_ID,Warehouse_ID,Shipment_Date,Delivery_Date,Shipping_Mode,Shipping_Cost,Delivery_Status
SH53473,SO53473,W019,03-Oct-2025,10-Oct-2025,Road,2350,Delivered
SH53474,SO53474,W010,09-Jul-2025,15-Jul-2025,Road,3033,Delivered
SH53475,SO53475,W016,08-Oct-2025,14-Oct-2025,Rail,1437,Delivered
SH53476,SO53476,W017,10-May-2025,19-May-2025,Air,793,Cancelled
SH53477,SO53477,W019,20-Jun-2025,22-Jun-2025,Air,5407,Delivered
SH53478,SO53478,W007,11-May-2025,12-May-2025,Road,1947,Delivered
SH53479,SO53479,W013,10-May-2025,12-May-2025,Road,725,Delivered
SH53480,SO53480,W020,08-Mar-2025,13-Mar-2025,Road,6167,Delivered
SH53481,SO53481,W013,17-Dec-2025,23-Dec-2025,Rail,715,Delivered
SH53482,SO53482,W001,02-Mar-2025,06-Mar-2025,Road,7905,Delivered
SH53483,SO53483,W005,04-May-2025,13-May-2025,Road,7287,Delivered
SH53484,SO53484,W009,26-Dec-2025,31-Dec-2025,Road,6566,Delivered
SH53485,SO53485,W009,16-Aug-2025,25-Aug-2025,Road,1422,Delivered
SH53486,SO53486,W005,07-May-2025,12-May-2025,Road,2894,Delivered
SH53487,SO53487,W014,18-Feb-2025,26-Feb-2025,Road,7011,Delivered
SH53488,SO53488,W003,09-Jan-2025,15-Jan-2025,Road,4757,Delivered
SH53489,SO53489,W012,16-Jun-2025,23-Jun-2025,Road,6064,Delivered
SH53490,SO53490,W018,17-Jun-2025,19-Jun-2025,Road,7875,Delivered
SH53491,SO53491,W017,25-Sep-2025,04-Oct-2025,Sea,3077,Delayed
SH53492,SO53492,W018,23-Apr-2025,01-May-2025,Rail,7724,Delivered
SH53493,SO53493,W019,11-Feb-2025,16-Feb-2025,Road,5308,Delivered
SH53494,SO53494,W007,04-Aug-2025,06-Aug-2025,Air,3158,Delivered
SH53495,SO53495,W005,04-Aug-2025,08-Aug-2025,Road,4449,Delivered
SH53496,SO53496,W018,11-Nov-2025,12-Nov-2025,Road,5702,Delivered
SH53497,SO53497,W003,23-Feb-2025,01-Mar-2025,Road,3603,Delivered
SH53498,SO53498,W009,06-May-2025,13-May-2025,Road,4826,In Transit
SH53499,SO53499,W013,02-Sep-2025,06-Sep-2025,Sea,2240,In Transit
SH53500,SO53500,W011,14-Nov-2025,15-Nov-2025,Road,6088,Delivered
SH53501,SO53501,W009,02-Jul-2025,09-Jul-2025,Road,5822,Delivered
SH53502,SO53502,W010,04-Jan-2025,12-Jan-2025,Rail,2176,Delivered
SH53503,SO53503,W019,30-Apr-2025,01-May-2025,Sea,2230,Delivered
SH53504,SO53504,W007,22-Jun-2025,30-Jun-2025,Road,3748,Delivered
SH53505,SO53505,W013,11-Aug-2025,17-Aug-2025,Road,6663,Delivered
SH53506,SO53506,W012,08-May-2025,09-May-2025,Road,2235,Delivered
SH53507,SO53507,W014,12-Aug-2025,17-Aug-2025,Sea,2820,Cancelled
SH53508,SO53508,W010,04-Nov-2025,09-Nov-2025,Air,583,In Transit
SH53509,SO53509,W012,05-Sep-2025,13-Sep-2025,Road,6091,Delivered
SH53510,SO53510,W004,26-Feb-2025,07-Mar-2025,Road,4183,Delivered
SH53511,SO53511,W009,01-Dec-2025,07-Dec-2025,Air,2781,Delivered
SH53512,SO53512,W015,17-Jun-2025,24-Jun-2025,Rail,6296,Delivered
SH53513,SO53513,W005,05-Apr-2025,11-Apr-2025,Rail,4449,Delivered
SH53514,SO53514,W004,18-Apr-2025,19-Apr-2025,Air,7754,Delivered
SH53515,SO53515,W014,04-Feb-2025,12-Feb-2025,Road,7849,In Transit
SH53516,SO53516,W010,14-Aug-2025,23-Aug-2025,Rail,1206,Delivered
SH53517,SO53517,W019,30-Mar-2025,07-Apr-2025,Road,2558,Delivered
SH53518,SO53518,W019,05-Oct-2025,07-Oct-2025,Road,4878,Delivered
SH53519,SO53519,W007,15-Jul-2025,23-Jul-2025,Rail,1660,Delivered
SH53520,SO53520,W012,21-Dec-2025,27-Dec-2025,Air,4226,Delivered
SH53521,SO53521,W018,14-Sep-2025,21-Sep-2025,Road,5672,Delivered
SH53522,SO53522,W004,17-Apr-2025,26-Apr-2025,Road,7110,Delivered
SH53523,SO53523,W011,19-Mar-2025,21-Mar-2025,Road,3118,Delivered
SH53524,SO53524,W018,01-Sep-2025,09-Sep-2025,Road,6343,Delivered
SH53525,SO53525,W004,05-Aug-2025,13-Aug-2025,Road,4531,In Transit
SH53526,SO53526,W009,06-Jul-2025,10-Jul-2025,Road,3090,Delayed
SH53527,SO53527,W004,06-May-2025,11-May-2025,Rail,4928,Delivered
SH53528,SO53528,W002,15-Nov-2025,19-Nov-2025,Sea,7962,Delivered
SH53529,SO53529,W007,23-Jul-2025,26-Jul-2025,Road,1072,Delivered
SH53530,SO53530,W014,08-Jan-2025,11-Jan-2025,Road,7369,Delivered
SH53531,SO53531,W018,26-Feb-2025,28-Feb-2025,Road,5548,Delivered
SH53532,SO53532,W008,17-Feb-2025,19-Feb-2025,Road,380,Delivered
SH53533,SO53533,W003,10-Oct-2025,15-Oct-2025,Air,1777,In Transit
SH53534,SO53534,W015,06-Jan-2025,09-Jan-2025,Road,6221,Delayed
SH53535,SO53535,W002,25-Mar-2025,03-Apr-2025,Rail,506,Delivered
SH53536,SO53536,W007,21-Aug-2025,30-Aug-2025,Road,201,Delivered
SH53537,SO53537,W016,30-Sep-2025,05-Oct-2025,Road,2012,Delivered
SH53538,SO53538,W013,25-Apr-2025,26-Apr-2025,Sea,4362,Delivered
SH53539,SO53539,W007,08-Oct-2025,10-Oct-2025,Rail,5549,Delivered
SH53540,SO53540,W001,04-Sep-2025,09-Sep-2025,Sea,3168,Delivered
SH53541,SO53541,W004,20-Jul-2025,28-Jul-2025,Road,6338,Delivered
SH53542,SO53542,W011,15-May-2025,17-May-2025,Road,3324,Delivered
SH53543,SO53543,W007,16-Dec-2025,20-Dec-2025,Road,6135,Delivered
SH53544,SO53544,W013,11-Aug-2025,17-Aug-2025,Sea,977,Delivered
SH53545,SO53545,W005,01-Aug-2025,10-Aug-2025,Air,5486,Cancelled
SH53546,SO53546,W007,07-Jan-2025,10-Jan-2025,Road,5204,Delivered
SH53547,SO53547,W003,24-Oct-2025,02-Nov-2025,Air,4208,Delivered
SH53548,SO53548,W017,03-Jul-2025,12-Jul-2025,Road,870,Delivered
SH53549,SO53549,W016,23-Jun-2025,24-Jun-2025,Road,4853,Delivered
SH53550,SO53550,W009,28-Jul-2025,04-Aug-2025,Road,880,Delivered
SH53551,SO53551,W006,22-Feb-2025,26-Feb-2025,Road,7166,Cancelled
SH53552,SO53552,W019,03-Jul-2025,10-Jul-2025,Air,6444,Delivered
SH53553,SO53553,W013,26-May-2025,02-Jun-2025,Road,3798,Delivered
SH53554,SO53554,W010,15-Nov-2025,20-Nov-2025,Road,7286,Delayed
SH53555,SO53555,W018,29-Sep-2025,08-Oct-2025,Air,315,Delayed
SH53556,SO53556,W004,03-Oct-2025,08-Oct-2025,Road,3463,Delivered
SH53557,SO53557,W018,26-Aug-2025,01-Sep-2025,Road,3833,Delivered
SH53558,SO53558,W020,12-Aug-2025,16-Aug-2025,Rail,6968,Delivered
SH53559,SO53559,W017,01-Jul-2025,06-Jul-2025,Air,5678,Delivered
SH53560,SO53560,W012,24-Jun-2025,02-Jul-2025,Road,6352,Delivered
SH53561,SO53561,W004,03-Oct-2025,11-Oct-2025,Rail,7761,Delivered
SH53562,SO53562,W012,31-Jul-2025,06-Aug-2025,Air,3612,Delivered
SH53563,SO53563,W020,16-Jul-2025,20-Jul-2025,Rail,929,Cancelled
SH53564,SO53564,W018,29-Jun-2025,08-Jul-2025,Road,4181,Delayed
SH53565,SO53565,W019,02-Apr-2025,06-Apr-2025,Sea,3399,Delivered
SH53566,SO53566,W007,11-Jul-2025,13-Jul-2025,Road,4060,Delivered
SH53567,SO53567,W011,12-Jan-2025,14-Jan-2025,Road,4534,Delivered
SH53568,SO53568,W011,07-Dec-2025,09-Dec-2025,Rail,4121,Delayed
SH53569,SO53569,W018,25-Jul-2025,27-Jul-2025,Sea,3957,Delivered
SH53570,SO53570,W006,01-Apr-2025,10-Apr-2025,Sea,2135,Delivered
SH53571,SO53571,W002,06-May-2025,09-May-2025,Air,7058,Delivered
SH53572,SO53572,W008,22-Feb-2025,01-Mar-2025,Road,1708,Delayed
SH53573,SO53573,W009,19-Nov-2025,27-Nov-2025,Air,4354,Delivered
SH53574,SO53574,W006,09-Jun-2025,10-Jun-2025,Rail,6439,Delivered
SH53575,SO53575,W009,05-Jul-2025,13-Jul-2025,Road,1257,Delivered
SH53576,SO53576,W006,19-Oct-2025,23-Oct-2025,Sea,670,Delivered
SH53577,SO53577,W009,21-Jul-2025,26-Jul-2025,Road,4449,Delivered
SH53578,SO53578,W015,19-Jan-2025,23-Jan-2025,Sea,6634,Delivered
SH53579,SO53579,W019,25-Jan-2025,30-Jan-2025,Air,5118,Delivered
SH53580,SO53580,W001,15-Dec-2025,20-Dec-2025,Road,2143,Delivered
SH53581,SO53581,W017,26-Dec-2025,31-Dec-2025,Air,5646,Delivered
SH53582,SO53582,W008,09-Jun-2025,13-Jun-2025,Road,3926,Delivered
SH53583,SO53583,W015,17-Aug-2025,24-Aug-2025,Air,6589,Delayed
SH53584,SO53584,W016,25-Dec-2025,03-Jan-2026,Rail,5911,Delivered
SH53585,SO53585,W005,17-Feb-2025,22-Feb-2025,Air,2364,Delayed
SH53586,SO53586,W020,12-Oct-2025,20-Oct-2025,Road,2924,Delivered
SH53587,SO53587,W014,01-Apr-2025,07-Apr-2025,Road,4031,Delayed
SH53588,SO53588,W009,07-Nov-2025,12-Nov-2025,Road,7440,Delivered
SH53589,SO53589,W001,18-Feb-2025,20-Feb-2025,Road,3623,In Transit
SH53590,SO53590,W016,09-Apr-2025,18-Apr-2025,Air,4043,Delivered
SH53591,SO53591,W008,03-Apr-2025,05-Apr-2025,Road,4164,Delivered
SH53592,SO53592,W013,22-May-2025,24-May-2025,Sea,1633,Delivered
SH53593,SO53593,W002,11-Dec-2025,16-Dec-2025,Road,3960,Delivered
SH53594,SO53594,W006,08-Dec-2025,10-Dec-2025,Road,4102,Delivered
SH53595,SO53595,W014,08-Mar-2025,12-Mar-2025,Rail,825,Delivered
SH53596,SO53596,W009,16-Apr-2025,24-Apr-2025,Road,7127,Delivered
SH53597,SO53597,W014,05-Nov-2025,13-Nov-2025,Rail,3175,Delivered
SH53598,SO53598,W005,29-Aug-2025,30-Aug-2025,Air,6049,Delivered
SH53599,SO53599,W011,18-Feb-2025,24-Feb-2025,Road,1604,Delivered
SH53600,SO53600,W017,29-Aug-2025,06-Sep-2025,Road,305,Delivered
SH53601,SO53601,W002,27-Mar-2025,29-Mar-2025,Road,2920,Delivered
SH53602,SO53602,W014,10-Feb-2025,19-Feb-2025,Rail,3343,Delivered
SH53603,SO53603,W015,25-Oct-2025,26-Oct-2025,Road,1707,Delayed
SH53604,SO53604,W005,24-Nov-2025,01-Dec-2025,Road,7057,Delivered
SH53605,SO53605,W015,24-May-2025,01-Jun-2025,Air,4418,Delivered
SH53606,SO53606,W003,02-Feb-2025,07-Feb-2025,Rail,596,Delivered
SH53607,SO53607,W016,03-Feb-2025,04-Feb-2025,Road,7905,Delivered
SH53608,SO53608,W004,27-Apr-2025,01-May-2025,Road,4219,Delivered
SH53609,SO53609,W015,24-Feb-2025,02-Mar-2025,Rail,1114,Delivered
SH53610,SO53610,W017,03-Apr-2025,07-Apr-2025,Road,2292,Delivered
SH53611,SO53611,W015,01-Nov-2025,03-Nov-2025,Road,5212,Delivered
SH53612,SO53612,W012,10-Jul-2025,12-Jul-2025,Road,1892,Delivered
SH53613,SO53613,W003,19-Sep-2025,22-Sep-2025,Road,6815,Delivered
SH53614,SO53614,W007,21-Jul-2025,27-Jul-2025,Road,7646,Delivered
SH53615,SO53615,W015,10-Feb-2025,13-Feb-2025,Road,5127,Delivered
SH53616,SO53616,W009,15-Nov-2025,20-Nov-2025,Sea,3657,Delivered
SH53617,SO53617,W014,30-Aug-2025,06-Sep-2025,Road,2079,Delivered
SH53618,SO53618,W016,11-Oct-2025,19-Oct-2025,Road,7069,Delivered
SH53619,SO53619,W007,25-Jun-2025,03-Jul-2025,Road,4111,Delivered
SH53620,SO53620,W011,13-Jun-2025,21-Jun-2025,Sea,3903,Delivered
SH53621,SO53621,W007,10-Dec-2025,17-Dec-2025,Road,3744,In Transit
SH53622,SO53622,W006,22-Mar-2025,27-Mar-2025,Road,4782,Delivered
SH53623,SO53623,W004,24-Mar-2025,25-Mar-2025,Road,6171,Delivered
SH53624,SO53624,W010,15-Feb-2025,22-Feb-2025,Road,6373,Delivered
SH53625,SO53625,W005,23-Dec-2025,31-Dec-2025,Rail,6608,Delivered
SH53626,SO53626,W018,11-Jun-2025,19-Jun-2025,Sea,5261,Delivered
SH53627,SO53627,W020,24-Jan-2025,27-Jan-2025,Rail,6100,Delivered
SH53628,SO53628,W020,25-Feb-2025,02-Mar-2025,Road,6971,Delivered
SH53629,SO53629,W012,04-Dec-2025,09-Dec-2025,Air,2431,Delivered
SH53630,SO53630,W011,02-Nov-2025,03-Nov-2025,Road,3710,Delivered
SH53631,SO53631,W011,14-Aug-2025,22-Aug-2025,Road,2983,In Transit
SH53632,SO53632,W020,19-Mar-2025,24-Mar-2025,Rail,7283,Delivered
SH53633,SO53633,W001,24-Oct-2025,26-Oct-2025,Road,5086,Delivered
SH53634,SO53634,W010,09-Feb-2025,15-Feb-2025,Road,6142,Delivered
SH53635,SO53635,W017,26-Apr-2025,29-Apr-2025,Road,3240,Delivered
SH53636,SO53636,W007,21-Nov-2025,30-Nov-2025,Sea,318,Delivered
SH53637,SO53637,W006,21-Feb-2025,27-Feb-2025,Rail,7724,Delivered
SH53638,SO53638,W013,19-Mar-2025,26-Mar-2025,Air,5130,Delivered
SH53639,SO53639,W011,18-Mar-2025,27-Mar-2025,Road,4780,Delivered
SH53640,SO53640,W003,12-Jun-2025,14-Jun-2025,Sea,517,Delivered
SH53641,SO53641,W020,24-Dec-2025,29-Dec-2025,Rail,6308,Delivered
SH53642,SO53642,W012,26-Jul-2025,04-Aug-2025,Road,539,Delivered
SH53643,SO53643,W002,18-Jul-2025,26-Jul-2025,Rail,1072,Delayed
SH53644,SO53644,W011,16-Jul-2025,18-Jul-2025,Road,6165,Delivered
SH53645,SO53645,W017,02-Feb-2025,10-Feb-2025,Road,1451,Delivered
SH53646,SO53646,W013,21-Jul-2025,25-Jul-2025,Road,819,Delivered
SH53647,SO53647,W008,15-Oct-2025,16-Oct-2025,Air,1208,Delivered
SH53648,SO53648,W007,18-Dec-2025,22-Dec-2025,Rail,5684,Delayed
SH53649,SO53649,W012,27-Aug-2025,03-Sep-2025,Road,1866,Delivered
SH53650,SO53650,W005,10-Oct-2025,12-Oct-2025,Air,6022,Delivered
SH53651,SO53651,W020,04-Jun-2025,11-Jun-2025,Sea,4020,Delayed
SH53652,SO53652,W013,13-Nov-2025,15-Nov-2025,Road,4509,Cancelled
SH53653,SO53653,W008,27-May-2025,28-May-2025,Road,6183,Delivered
SH53654,SO53654,W012,06-Mar-2025,07-Mar-2025,Road,5390,Delivered
SH53655,SO53655,W007,06-Feb-2025,14-Feb-2025,Road,4165,Delivered
SH53656,SO53656,W003,12-May-2025,21-May-2025,Road,7765,Delivered
SH53657,SO53657,W015,02-Dec-2025,07-Dec-2025,Air,7057,Delivered
SH53658,SO53658,W012,06-Apr-2025,10-Apr-2025,Road,4511,Delivered
SH53659,SO53659,W013,27-Mar-2025,05-Apr-2025,Air,5880,Delivered
SH53660,SO53660,W020,05-Nov-2025,13-Nov-2025,Road,4239,Delivered
SH53661,SO53661,W005,22-Jul-2025,31-Jul-2025,Road,4673,Delivered
SH53662,SO53662,W018,15-Oct-2025,23-Oct-2025,Rail,3136,In Transit
SH53663,SO53663,W018,16-Apr-2025,21-Apr-2025,Road,4318,Delivered
SH53664,SO53664,W008,16-Jan-2025,23-Jan-2025,Road,4341,Delivered
SH53665,SO53665,W002,14-Dec-2025,18-Dec-2025,Air,2341,Delivered
SH53666,SO53666,W016,03-Jul-2025,05-Jul-2025,Road,7575,Delivered
SH53667,SO53667,W001,25-Apr-2025,28-Apr-2025,Road,2215,Delivered
SH53668,SO53668,W001,10-Apr-2025,15-Apr-2025,Road,4516,Delivered
SH53669,SO53669,W004,02-May-2025,09-May-2025,Road,377,Delivered
SH53670,SO53670,W019,08-May-2025,13-May-2025,Road,515,Delivered
SH53671,SO53671,W014,09-Dec-2025,10-Dec-2025,Rail,2323,In Transit
SH53672,SO53672,W002,22-Aug-2025,23-Aug-2025,Road,7230,Delivered
SH53673,SO53673,W010,06-Jun-2025,09-Jun-2025,Road,4612,Delayed
SH53674,SO53674,W005,28-Jun-2025,04-Jul-2025,Air,743,Delivered
SH53675,SO53675,W018,29-Jul-2025,31-Jul-2025,Road,2697,Delivered
SH53676,SO53676,W006,08-Jan-2025,15-Jan-2025,Rail,1682,Delivered
SH53677,SO53677,W015,13-Aug-2025,15-Aug-2025,Road,2255,Delivered
SH53678,SO53678,W001,09-Apr-2025,16-Apr-2025,Air,6280,Delivered
SH53679,SO53679,W020,17-Oct-2025,22-Oct-2025,Air,6081,Delivered
SH53680,SO53680,W020,01-Jul-2025,08-Jul-2025,Road,2702,Delivered
SH53681,SO53681,W008,01-Jun-2025,05-Jun-2025,Road,5533,Delivered
SH53682,SO53682,W020,06-Nov-2025,08-Nov-2025,Air,3862,Delivered
SH53683,SO53683,W012,10-Dec-2025,11-Dec-2025,Road,3064,Delivered
SH53684,SO53684,W005,17-Sep-2025,21-Sep-2025,Air,561,Delivered
SH53685,SO53685,W017,29-Oct-2025,05-Nov-2025,Air,6960,Delivered
SH53686,SO53686,W016,20-Nov-2025,23-Nov-2025,Air,1708,Delivered
SH53687,SO53687,W015,14-Nov-2025,21-Nov-2025,Air,3261,In Transit
SH53688,SO53688,W017,28-Jun-2025,02-Jul-2025,Rail,4969,Delivered
SH53689,SO53689,W017,01-Dec-2025,06-Dec-2025,Air,457,Delivered
SH53690,SO53690,W006,29-Jan-2025,03-Feb-2025,Rail,3575,Delivered
SH53691,SO53691,W005,10-Aug-2025,17-Aug-2025,Road,4040,Delivered
SH53692,SO53692,W008,07-Feb-2025,16-Feb-2025,Rail,2488,In Transit
SH53693,SO53693,W001,06-Jul-2025,13-Jul-2025,Road,2716,Delivered
SH53694,SO53694,W017,11-Jul-2025,20-Jul-2025,Road,4444,Delivered
SH53695,SO53695,W015,22-Apr-2025,27-Apr-2025,Road,1159,Delivered
SH53696,SO53696,W012,26-Mar-2025,04-Apr-2025,Road,5941,Delivered
SH53697,SO53697,W020,12-Aug-2025,18-Aug-2025,Road,3783,Delivered
SH53698,SO53698,W001,20-Oct-2025,24-Oct-2025,Road,5995,Delivered
SH53699,SO53699,W004,07-Apr-2025,10-Apr-2025,Road,6131,In Transit
SH53700,SO53700,W017,05-Dec-2025,12-Dec-2025,Rail,4452,Delivered
SH53701,SO53701,W007,06-May-2025,14-May-2025,Road,7087,Delayed
SH53702,SO53702,W015,27-Apr-2025,30-Apr-2025,Road,1229,Delivered
SH53703,SO53703,W019,05-Jun-2025,07-Jun-2025,Road,6207,Delivered
SH53704,SO53704,W004,25-May-2025,28-May-2025,Road,6521,Delayed
SH53705,SO53705,W003,07-Jan-2025,10-Jan-2025,Road,6460,Delivered
SH53706,SO53706,W015,08-Aug-2025,17-Aug-2025,Air,7458,Delivered
SH53707,SO53707,W017,08-Jun-2025,16-Jun-2025,Road,3892,Delivered
SH53708,SO53708,W013,28-Jul-2025,03-Aug-2025,Road,846,Delivered
SH53709,SO53709,W018,29-Mar-2025,31-Mar-2025,Air,404,Delivered
SH53710,SO53710,W010,17-May-2025,24-May-2025,Rail,880,Delivered
SH53711,SO53711,W004,16-Aug-2025,21-Aug-2025,Road,2746,In Transit
SH53712,SO53712,W007,16-May-2025,17-May-2025,Rail,1871,Delivered
SH53713,SO53713,W008,18-Jan-2025,25-Jan-2025,Road,3718,Delivered
SH53714,SO53714,W017,01-Aug-2025,06-Aug-2025,Air,5152,Delivered
SH53715,SO53715,W020,12-Jul-2025,21-Jul-2025,Road,3259,Delivered
SH53716,SO53716,W004,01-Mar-2025,09-Mar-2025,Road,6611,Delivered
SH53717,SO53717,W007,23-Oct-2025,30-Oct-2025,Road,2749,Delivered
SH53718,SO53718,W008,04-Dec-2025,09-Dec-2025,Air,2236,Delivered
SH53719,SO53719,W007,19-Jan-2025,22-Jan-2025,Road,5506,Delivered
SH53720,SO53720,W007,04-Oct-2025,06-Oct-2025,Air,4178,Delivered
SH53721,SO53721,W008,26-Sep-2025,04-Oct-2025,Road,1320,Delivered
SH53722,SO53722,W010,26-Nov-2025,27-Nov-2025,Road,7608,Delivered
SH53723,SO53723,W013,24-Sep-2025,03-Oct-2025,Road,7066,In Transit
SH53724,SO53724,W016,18-Jan-2025,26-Jan-2025,Air,2958,Delivered
SH53725,SO53725,W005,17-May-2025,18-May-2025,Rail,6521,Delivered
SH53726,SO53726,W001,19-Dec-2025,25-Dec-2025,Road,3710,Delivered
SH53727,SO53727,W008,12-Apr-2025,20-Apr-2025,Road,4493,Delivered
SH53728,SO53728,W012,19-Jun-2025,20-Jun-2025,Road,7074,Delivered
SH53729,SO53729,W013,29-Jul-2025,03-Aug-2025,Road,3725,Delivered
SH53730,SO53730,W016,05-Oct-2025,09-Oct-2025,Sea,3955,Delivered
SH53731,SO53731,W005,24-Jan-2025,25-Jan-2025,Road,7673,Delayed
SH53732,SO53732,W002,16-Feb-2025,23-Feb-2025,Road,7171,Delayed
SH53733,SO53733,W014,29-Apr-2025,06-May-2025,Road,4418,Delivered
SH53734,SO53734,W002,23-Aug-2025,30-Aug-2025,Road,6398,Delivered
SH53735,SO53735,W002,27-Sep-2025,28-Sep-2025,Road,7216,In Transit
SH53736,SO53736,W004,20-Feb-2025,25-Feb-2025,Air,4595,Delayed
SH53737,SO53737,W009,26-Jul-2025,27-Jul-2025,Road,7258,Delivered
SH53738,SO53738,W020,13-Mar-2025,20-Mar-2025,Rail,2752,Delivered
SH53739,SO53739,W012,23-Jul-2025,31-Jul-2025,Road,1929,Delivered
SH53740,SO53740,W015,06-Aug-2025,14-Aug-2025,Rail,6359,Delayed
SH53741,SO53741,W007,31-May-2025,07-Jun-2025,Road,7511,Delivered
SH53742,SO53742,W002,07-Oct-2025,09-Oct-2025,Rail,7274,Delivered
SH53743,SO53743,W019,16-Mar-2025,21-Mar-2025,Road,3588,In Transit
SH53744,SO53744,W001,15-Jan-2025,24-Jan-2025,Sea,7490,Delivered
SH53745,SO53745,W011,29-Jan-2025,31-Jan-2025,Sea,7930,Delivered
SH53746,SO53746,W005,10-Apr-2025,17-Apr-2025,Road,4366,Delivered
SH53747,SO53747,W018,22-Nov-2025,30-Nov-2025,Road,7115,Delivered
SH53748,SO53748,W001,28-Oct-2025,03-Nov-2025,Rail,7814,Delivered
SH53749,SO53749,W013,11-Mar-2025,13-Mar-2025,Road,7906,Delivered
SH53750,SO53750,W001,14-May-2025,21-May-2025,Sea,3774,Delivered
SH53751,SO53751,W006,10-Jan-2025,12-Jan-2025,Road,7755,Cancelled
SH53752,SO53752,W001,03-Sep-2025,05-Sep-2025,Road,1977,In Transit
SH53753,SO53753,W004,24-Nov-2025,03-Dec-2025,Road,3382,Delivered
SH53754,SO53754,W002,12-Nov-2025,18-Nov-2025,Air,6562,Delivered
SH53755,SO53755,W019,15-May-2025,22-May-2025,Air,1401,Delivered
SH53756,SO53756,W017,01-Sep-2025,08-Sep-2025,Air,1092,Delivered
SH53757,SO53757,W015,15-Feb-2025,23-Feb-2025,Road,2014,Delivered
SH53758,SO53758,W020,12-Aug-2025,13-Aug-2025,Rail,5920,Delivered
SH53759,SO53759,W012,14-Nov-2025,22-Nov-2025,Air,6221,Delivered
SH53760,SO53760,W014,15-Oct-2025,22-Oct-2025,Air,7606,Delayed
SH53761,SO53761,W004,30-Aug-2025,06-Sep-2025,Road,7345,Delivered
SH53762,SO53762,W001,30-Jun-2025,08-Jul-2025,Road,7253,Delivered
SH53763,SO53763,W011,28-Mar-2025,05-Apr-2025,Road,4849,Delayed
SH53764,SO53764,W016,02-May-2025,03-May-2025,Rail,1409,Delivered
SH53765,SO53765,W020,30-Jan-2025,08-Feb-2025,Road,3841,Delivered
SH53766,SO53766,W011,03-Dec-2025,05-Dec-2025,Road,7188,Delivered
SH53767,SO53767,W002,15-Apr-2025,19-Apr-2025,Air,2229,Delivered
SH53768,SO53768,W012,28-Mar-2025,06-Apr-2025,Road,1659,Delivered
SH53769,SO53769,W003,21-Jul-2025,30-Jul-2025,Road,3593,Cancelled
SH53770,SO53770,W008,10-Oct-2025,16-Oct-2025,Air,3463,Delivered
SH53771,SO53771,W012,24-Apr-2025,03-May-2025,Road,7477,In Transit
SH53772,SO53772,W007,30-Jun-2025,07-Jul-2025,Road,7731,Delivered
SH53773,SO53773,W017,03-Sep-2025,11-Sep-2025,Air,4608,Delivered
SH53774,SO53774,W006,01-Oct-2025,03-Oct-2025,Road,7082,Delivered
SH53775,SO53775,W009,15-Jun-2025,23-Jun-2025,Road,2234,Delivered
SH53776,SO53776,W004,22-Jan-2025,25-Jan-2025,Road,2070,Delivered
SH53777,SO53777,W015,09-Aug-2025,14-Aug-2025,Air,3662,In Transit
SH53778,SO53778,W004,25-Nov-2025,26-Nov-2025,Road,4489,Delivered
SH53779,SO53779,W003,21-Mar-2025,27-Mar-2025,Air,1709,Delivered
SH53780,SO53780,W009,04-Oct-2025,07-Oct-2025,Road,3294,Delivered
SH53781,SO53781,W014,03-Aug-2025,11-Aug-2025,Road,875,Delivered
SH53782,SO53782,W007,16-Jan-2025,21-Jan-2025,Road,6654,In Transit
SH53783,SO53783,W007,06-Jul-2025,11-Jul-2025,Sea,4013,Delivered
SH53784,SO53784,W020,14-Nov-2025,21-Nov-2025,Air,3342,Delivered
SH53785,SO53785,W018,06-Mar-2025,12-Mar-2025,Road,5756,Delivered
SH53786,SO53786,W009,15-Jan-2025,24-Jan-2025,Road,445,In Transit
SH53787,SO53787,W009,17-Oct-2025,18-Oct-2025,Road,5260,Delayed
SH53788,SO53788,W010,23-Aug-2025,31-Aug-2025,Rail,5879,Delivered
SH53789,SO53789,W005,30-Jul-2025,03-Aug-2025,Road,3804,Delivered
SH53790,SO53790,W017,07-Sep-2025,12-Sep-2025,Air,201,Delivered
SH53791,SO53791,W009,04-Jul-2025,12-Jul-2025,Road,1970,Delivered
SH53792,SO53792,W015,05-May-2025,08-May-2025,Rail,6334,In Transit
SH53793,SO53793,W003,12-Nov-2025,15-Nov-2025,Air,4870,Delivered
SH53794,SO53794,W015,08-Apr-2025,11-Apr-2025,Road,2989,Delivered
SH53795,SO53795,W019,21-Dec-2025,27-Dec-2025,Air,7624,Delivered
SH53796,SO53796,W016,16-Jun-2025,23-Jun-2025,Rail,7514,Delivered
SH53797,SO53797,W017,30-Jul-2025,05-Aug-2025,Road,3773,In Transit
SH53798,SO53798,W012,03-Aug-2025,10-Aug-2025,Road,5634,Delivered
SH53799,SO53799,W012,19-May-2025,20-May-2025,Air,7739,Delivered
SH53800,SO53800,W010,01-Apr-2025,06-Apr-2025,Road,2136,Delivered
SH53801,SO53801,W001,12-Nov-2025,16-Nov-2025,Road,2484,Delivered
SH53802,SO53802,W014,21-Apr-2025,23-Apr-2025,Air,7951,Delivered
SH53803,SO53803,W019,06-Oct-2025,11-Oct-2025,Rail,2169,Delivered
SH53804,SO53804,W018,30-Aug-2025,05-Sep-2025,Sea,1834,Delayed
SH53805,SO53805,W013,13-Feb-2025,20-Feb-2025,Road,7921,In Transit
