Return_ID,Order_ID,Product_ID,Return_Date,Return_Quantity,Return_Reason,Refund_Amount
R17470,SO30367,P1750,08-Jan-2025,2,Size Issue,84680
R17471,SO68704,P1471,17-Dec-2025,6,Not Required,8400
R17472,SO25220,P1612,30-Nov-2025,13,Defective,52520
R17473,SO13253,P1099,19-Aug-2025,7,Size Issue,475860
R17474,SO57441,P1662,06-Nov-2025,1,Quality Issue,69910
R17475,SO51289,P1371,23-Dec-2025,1,Damaged,74980
R17476,SO31447,P1108,26-May-2025,1,Late Delivery,57500
R17477,SO66789,P1178,12-Jan-2025,5,Quality Issue,216900
R17478,SO31491,P1558,14-Jan-2025,3,Wrong Item,83850
R17479,SO54447,P1725,14-Sep-2025,4,Damaged,80400
R17480,SO48866,P1871,14-Sep-2025,10,Wrong Item,112500
R17481,SO33025,P1301,26-Mar-2025,2,Defective,46720
R17482,SO15850,P1895,06-Apr-2025,12,Size Issue,633480
R17483,SO45610,P1635,11-Dec-2025,3,Not Required,203580
R17484,SO66740,P1386,04-Jun-2025,1,Defective,38600
R17485,SO42137,P1859,30-Dec-2025,9,Defective,299790
R17486,SO69972,P1441,16-Apr-2025,11,Late Delivery,646580
R17487,SO51989,P1446,09-Aug-2025,5,Size Issue,322550
R17488,SO66333,P1170,21-Jan-2025,2,Defective,120820
R17489,SO11924,P1657,07-Aug-2025,3,Wrong Item,227220
R17490,SO13418,P1370,17-Jul-2025,13,Quality Issue,58890
R17491,SO63848,P1409,07-Dec-2025,10,Not Required,414200
R17492,SO61265,P1832,17-Dec-2025,8,Defective,159920
R17493,SO53474,P1858,12-Jul-2025,8,Size Issue,552000
R17494,SO16580,P1129,22-Jun-2025,6,Quality Issue,154740
R17495,SO50676,P1980,22-Jul-2025,3,Wrong Item,129390
R17496,SO48943,P1133,01-Jun-2025,8,Wrong Item,583360
R17497,SO21261,P1468,18-Oct-2025,8,Damaged,57840
R17498,SO19180,P1324,22-Sep-2025,3,Size Issue,201240
R17499,SO45597,P1038,19-Feb-2025,1,Quality Issue,26030
R17500,SO63615,P1203,13-Jul-2025,5,Wrong Item,88100
R17501,SO46829,P1154,06-Feb-2025,9,Quality Issue,221040
R17502,SO44062,P1774,30-Aug-2025,5,Size Issue,232150
R17503,SO65907,P1222,10-May-2025,1,Not Required,23670
R17504,SO40538,P1027,08-Apr-2025,3,Not Required,95640
R17505,SO30793,P1560,21-Jun-2025,4,Size Issue,35360
R17506,SO14133,P1332,23-Feb-2025,4,Defective,221560
R17507,SO17511,P1052,25-Aug-2025,11,Late Delivery,123310
R17508,SO58420,P1125,09-Jan-2025,3,Not Required,33900
R17509,SO21114,P1866,18-Aug-2025,3,Damaged,210090
R17510,SO42117,P1027,09-Jun-2025,4,Wrong Item,127520
R17511,SO63543,P1688,08-Mar-2025,3,Quality Issue,22320
R17512,SO51127,P1185,11-Nov-2025,4,Damaged,51680
R17513,SO39759,P1439,07-Jun-2025,6,Damaged,35400
R17514,SO38089,P1118,11-Feb-2025,4,Not Required,62160
R17515,SO47109,P1639,05-Jun-2025,10,Not Required,647400
R17516,SO33895,P1674,18-Aug-2025,2,Wrong Item,78040
R17517,SO36168,P1580,14-Oct-2025,8,Not Required,267600
R17518,SO55938,P1259,15-Dec-2025,7,Not Required,439880
R17519,SO61136,P1382,18-Sep-2025,5,Not Required,83650
R17520,SO66865,P1140,01-Apr-2025,15,Not Required,529350
R17521,SO68068,P1876,13-Nov-2025,12,Wrong Item,279240
R17522,SO40370,P1329,26-Jan-2025,2,Damaged,13460
R17523,SO19624,P1389,24-Aug-2025,3,Defective,55770
R17524,SO18368,P1151,21-Mar-2025,8,Not Required,7280
R17525,SO69364,P1121,11-Nov-2025,9,Size Issue,166770
R17526,SO31474,P1573,10-Mar-2025,8,Late Delivery,19120
R17527,SO54709,P1220,23-Sep-2025,4,Size Issue,290920
R17528,SO18705,P1767,12-Apr-2025,3,Damaged,152940
R17529,SO10692,P1834,04-Aug-2025,1,Damaged,48100
R17530,SO49627,P1378,10-Jul-2025,12,Late Delivery,148920
R17531,SO50762,P1996,20-Jan-2025,10,Size Issue,572200
R17532,SO52938,P1216,05-Oct-2025,1,Quality Issue,54310
R17533,SO24671,P1864,26-Jun-2025,1,Defective,48330
R17534,SO38612,P1724,14-Jan-2025,12,Not Required,298560
R17535,SO50660,P1081,31-Dec-2025,2,Quality Issue,148680
R17536,SO20501,P1513,12-Apr-2025,2,Quality Issue,15180
R17537,SO23223,P1071,19-Aug-2025,9,Size Issue,96480
R17538,SO13062,P1789,13-Mar-2025,5,Late Delivery,107650
R17539,SO56039,P1891,16-Jul-2025,6,Quality Issue,65040
R17540,SO48481,P1056,04-Sep-2025,5,Size Issue,358450
R17541,SO26134,P1422,04-Nov-2025,8,Not Required,238400
R17542,SO35243,P1768,01-Aug-2025,2,Quality Issue,93260
R17543,SO60386,P1354,07-Dec-2025,2,Defective,131860
R17544,SO24378,P1151,03-Aug-2025,7,Not Required,6370
R17545,SO63108,P1470,04-Dec-2025,7,Late Delivery,82670
R17546,SO21507,P1151,06-May-2025,2,Defective,1820
R17547,SO18565,P1884,03-Jul-2025,3,Size Issue,43830
R17548,SO36711,P1123,14-Apr-2025,5,Size Issue,309450
R17549,SO44986,P1284,14-Mar-2025,1,Size Issue,12690
R17550,SO68280,P1989,04-Jul-2025,2,Size Issue,54860
R17551,SO36860,P1495,01-Jun-2025,12,Not Required,248160
R17552,SO15674,P1246,06-Jun-2025,3,Not Required,81540
R17553,SO51993,P1432,19-Sep-2025,3,Wrong Item,178530
R17554,SO52178,P1027,26-Oct-2025,3,Defective,95640
R17555,SO23678,P1760,10-Dec-2025,4,Quality Issue,282560
R17556,SO54485,P1366,06-Jan-2026,1,Wrong Item,36810
R17557,SO65706,P1577,04-Apr-2025,1,Quality Issue,3130
R17558,SO21812,P1701,03-Nov-2025,15,Wrong Item,970800
R17559,SO16848,P1160,30-Dec-2025,4,Late Delivery,75040
R17560,SO59255,P1435,19-Aug-2025,5,Quality Issue,238200
R17561,SO47260,P1732,29-Jul-2025,2,Size Issue,46040
R17562,SO32965,P1928,02-Dec-2025,2,Wrong Item,41280
R17563,SO16355,P1825,12-Jun-2025,6,Damaged,235500
R17564,SO55108,P1522,24-Aug-2025,10,Not Required,58000
R17565,SO61953,P1900,25-May-2025,3,Not Required,204660
R17566,SO30138,P1448,01-Nov-2025,4,Late Delivery,196600
R17567,SO44437,P1408,01-Jul-2025,7,Defective,385910
R17568,SO43958,P1224,02-Aug-2025,1,Defective,19640
R17569,SO67234,P1327,23-Mar-2025,2,Wrong Item,8200
R17570,SO32395,P1898,02-Nov-2025,4,Damaged,108600
R17571,SO29277,P1839,28-Nov-2025,1,Wrong Item,5120
R17572,SO38217,P1112,15-Aug-2025,1,Not Required,37140
R17573,SO58733,P1359,22-Jan-2025,12,Quality Issue,37200
R17574,SO32708,P1082,20-Mar-2025,5,Late Delivery,158300
R17575,SO23164,P1423,31-Mar-2025,5,Not Required,65800
R17576,SO57385,P1577,05-Jun-2025,4,Defective,12520
R17577,SO30471,P1043,19-Feb-2025,2,Late Delivery,59640
R17578,SO53922,P1936,07-Apr-2025,2,Late Delivery,47820
R17579,SO65345,P1592,09-Jan-2026,17,Quality Issue,1359660
R17580,SO24672,P1014,30-Aug-2025,13,Not Required,663650
R17581,SO29900,P1027,11-Jun-2025,2,Quality Issue,63760
R17582,SO26330,P1639,21-Jan-2025,1,Wrong Item,64740
R17583,SO65238,P1644,20-May-2025,13,Late Delivery,428740
R17584,SO33441,P1737,12-Jul-2025,1,Wrong Item,30260
R17585,SO22461,P1834,15-Feb-2025,2,Damaged,96200
R17586,SO20603,P1937,12-Feb-2025,8,Defective,324640
R17587,SO34338,P1921,20-Sep-2025,1,Size Issue,19230
R17588,SO27416,P1173,14-Jan-2026,6,Size Issue,414780
R17589,SO51131,P1353,18-Jul-2025,3,Defective,29160
R17590,SO68538,P1583,27-Aug-2025,7,Defective,356720
R17591,SO35414,P1015,03-Jul-2025,6,Wrong Item,274320
R17592,SO59054,P1871,24-Jan-2025,1,Size Issue,11250
R17593,SO46535,P1384,08-Jul-2025,10,Quality Issue,21400
R17594,SO13970,P1484,01-Apr-2025,15,Not Required,618600
R17595,SO20515,P1824,20-Feb-2025,6,Wrong Item,56640
R17596,SO16277,P1808,02-Aug-2025,3,Wrong Item,204660
R17597,SO30256,P1213,26-Dec-2025,15,Quality Issue,755700
R17598,SO64925,P1226,14-Jul-2025,2,Late Delivery,118640
R17599,SO20961,P1126,18-May-2025,1,Wrong Item,19390
R17600,SO51719,P1856,02-Oct-2025,2,Quality Issue,143120
R17601,SO45532,P1096,07-Feb-2025,1,Damaged,55900
R17602,SO24397,P1263,08-Sep-2025,9,Wrong Item,149040
R17603,SO36917,P1536,26-Jun-2025,8,Late Delivery,464720
R17604,SO41910,P1533,19-Dec-2025,3,Not Required,120750
R17605,SO36904,P1596,24-Feb-2025,4,Defective,148840
R17606,SO38327,P1432,31-Mar-2025,2,Late Delivery,119020
R17607,SO10686,P1898,25-Jan-2025,5,Quality Issue,135750
R17608,SO28966,P1569,22-Mar-2025,5,Defective,68650
R17609,SO35924,P1153,01-Sep-2025,1,Size Issue,49070
R17610,SO25855,P1990,29-Oct-2025,18,Quality Issue,183780
R17611,SO41212,P1078,05-Apr-2025,5,Wrong Item,68100
R17612,SO15952,P1059,26-Sep-2025,3,Size Issue,154200
R17613,SO67202,P1831,26-May-2025,4,Damaged,175000
R17614,SO69481,P1227,30-May-2025,12,Late Delivery,617040
R17615,SO31397,P1410,08-Nov-2025,3,Defective,233250
R17616,SO54863,P1195,23-Dec-2025,10,Not Required,265600
R17617,SO59883,P1029,28-Aug-2025,2,Damaged,88900
R17618,SO66606,P1745,20-Mar-2025,3,Quality Issue,213360
R17619,SO58974,P1021,27-Jan-2025,12,Quality Issue,243360
R17620,SO42600,P1766,26-Jan-2025,14,Quality Issue,1010100
R17621,SO25885,P1420,22-Jul-2025,6,Damaged,44280
R17622,SO52397,P1971,30-Sep-2025,1,Late Delivery,17040
R17623,SO13149,P1460,11-Jun-2025,3,Quality Issue,110520
R17624,SO39225,P1103,02-Sep-2025,1,Quality Issue,38100
R17625,SO43992,P1440,15-Dec-2025,3,Wrong Item,70200
R17626,SO38227,P1482,06-Jul-2025,2,Late Delivery,138240
R17627,SO26275,P1070,26-May-2025,3,Quality Issue,220290
R17628,SO20326,P1770,06-Jun-2025,2,Wrong Item,33600
R17629,SO55035,P1832,06-Aug-2025,17,Wrong Item,339830
R17630,SO45761,P1511,19-Dec-2025,8,Size Issue,163120
R17631,SO19230,P1319,30-Mar-2025,3,Not Required,113790
R17632,SO23330,P1619,25-Mar-2025,5,Wrong Item,120000
R17633,SO25969,P1867,29-Jul-2025,3,Quality Issue,104370
R17634,SO68969,P1351,10-Dec-2025,2,Not Required,52360
R17635,SO38506,P1206,04-May-2025,7,Not Required,481880
R17636,SO40649,P1919,05-Mar-2025,2,Not Required,11000
R17637,SO15087,P1967,03-Nov-2025,5,Wrong Item,325300
R17638,SO47639,P1329,08-Nov-2025,9,Size Issue,60570
R17639,SO19830,P1166,11-Jan-2025,5,Late Delivery,252500
R17640,SO37900,P1305,05-Mar-2025,15,Quality Issue,313500
R17641,SO34377,P1988,23-Oct-2025,5,Not Required,216700
R17642,SO24363,P1168,25-Aug-2025,6,Defective,334200
R17643,SO28747,P1684,25-Aug-2025,6,Defective,383280
R17644,SO14803,P1773,28-Jul-2025,9,Quality Issue,725670
R17645,SO37706,P1843,15-Aug-2025,2,Size Issue,79180
R17646,SO47718,P1473,13-Apr-2025,1,Not Required,35200
R17647,SO61848,P1496,22-May-2025,8,Defective,444400
R17648,SO31908,P1949,15-Jul-2025,13,Size Issue,385580
R17649,SO50089,P1198,11-May-2025,15,Late Delivery,270600
R17650,SO23525,P1762,24-Feb-2025,9,Late Delivery,219780
R17651,SO53146,P1107,13-Aug-2025,16,Wrong Item,30240
R17652,SO59631,P1816,28-Jun-2025,4,Defective,80920
R17653,SO40233,P1966,26-Jul-2025,8,Size Issue,481120
R17654,SO29032,P1095,19-Nov-2025,2,Damaged,44000
R17655,SO51863,P1256,30-Dec-2025,11,Defective,107140
R17656,SO18160,P1011,11-May-2025,9,Wrong Item,308340
R17657,SO32742,P1270,05-Sep-2025,2,Size Issue,115960
R17658,SO32604,P1648,20-Feb-2025,11,Quality Issue,717860
R17659,SO55916,P1127,13-Oct-2025,2,Defective,28080
R17660,SO61456,P1039,28-Jul-2025,11,Quality Issue,344410
R17661,SO38698,P1114,10-Aug-2025,5,Damaged,262600
R17662,SO27582,P1352,24-Aug-2025,7,Size Issue,21210
R17663,SO16292,P1780,26-Jan-2025,19,Damaged,417240
R17664,SO21839,P1630,12-Jul-2025,5,Quality Issue,124800
R17665,SO19527,P1671,07-Mar-2025,1,Wrong Item,16230
R17666,SO60929,P1904,14-Aug-2025,4,Wrong Item,165440
R17667,SO66192,P1257,17-Feb-2025,4,Damaged,184160
R17668,SO51514,P1155,03-Feb-2025,10,Quality Issue,5900
R17669,SO56199,P1129,14-Dec-2025,13,Not Required,335270
R17670,SO60664,P1842,04-Feb-2025,5,Size Issue,306650
R17671,SO63452,P1539,20-Dec-2025,2,Not Required,49380
R17672,SO66601,P1976,06-Sep-2025,1,Quality Issue,60290
R17673,SO59782,P1635,27-Dec-2025,8,Late Delivery,542880
R17674,SO17930,P1454,26-Apr-2025,9,Late Delivery,499140
R17675,SO54295,P1769,07-Dec-2025,7,Size Issue,301910
R17676,SO54494,P1662,30-Aug-2025,3,Wrong Item,209730
R17677,SO56116,P1225,24-Feb-2025,1,Defective,31510
R17678,SO16697,P1807,12-Aug-2025,2,Late Delivery,78680
R17679,SO53880,P1549,02-Jun-2025,5,Wrong Item,215100
R17680,SO14119,P1203,02-Mar-2025,4,Quality Issue,70480
R17681,SO54808,P1642,22-Sep-2025,6,Wrong Item,6240
R17682,SO23003,P1917,05-Jun-2025,2,Quality Issue,4960
R17683,SO39625,P1728,15-Oct-2025,3,Size Issue,129210
R17684,SO68015,P1098,17-Aug-2025,7,Late Delivery,545930
R17685,SO14609,P1580,25-May-2025,7,Not Required,234150
R17686,SO31506,P1105,09-Mar-2025,5,Defective,354150
R17687,SO67579,P1081,02-May-2025,1,Wrong Item,74340
R17688,SO55128,P1171,08-Jan-2025,5,Size Issue,203750
R17689,SO40810,P1331,27-Jul-2025,3,Size Issue,15240
R17690,SO63985,P1189,01-Oct-2025,4,Defective,41600
R17691,SO46485,P1764,29-Apr-2025,1,Damaged,72520
R17692,SO18936,P1556,10-Nov-2025,1,Damaged,44990
R17693,SO25995,P1069,15-Oct-2025,6,Not Required,75960
R17694,SO51973,P1343,31-May-2025,4,Damaged,212800
R17695,SO25025,P1753,18-Sep-2025,13,Wrong Item,575770
R17696,SO56107,P1094,17-Jul-2025,2,Defective,65120
R17697,SO51728,P1484,25-Jan-2025,5,Not Required,206200
R17698,SO22928,P1656,20-Jun-2025,6,Damaged,352020
R17699,SO16170,P1900,24-Aug-2025,4,Late Delivery,272880
R17700,SO47421,P1706,22-Oct-2025,10,Late Delivery,32600
R17701,SO55948,P1071,30-Jul-2025,1,Wrong Item,10720
R17702,SO48987,P1688,07-Dec-2025,1,Wrong Item,7440
R17703,SO64279,P1244,04-Dec-2025,1,Defective,26030
R17704,SO36739,P1480,27-Jan-2025,12,Quality Issue,312600
R17705,SO24647,P1560,04-Feb-2025,7,Defective,61880
R17706,SO49171,P1340,31-Oct-2025,12,Late Delivery,537480
R17707,SO62646,P1249,02-Apr-2025,6,Size Issue,28320
R17708,SO61759,P1498,12-Feb-2025,2,Late Delivery,135720
R17709,SO14743,P1549,24-Jan-2025,10,Size Issue,430200
R17710,SO45717,P1954,20-Dec-2025,8,Quality Issue,535040
R17711,SO12665,P1379,05-Sep-2025,17,Defective,678980
R17712,SO62963,P1858,02-Apr-2025,7,Late Delivery,483000
R17713,SO59527,P1833,05-Dec-2025,4,Wrong Item,122320
R17714,SO41249,P1684,01-Mar-2025,2,Damaged,127760
R17715,SO40510,P1704,10-May-2025,9,Wrong Item,84150
R17716,SO60019,P1431,07-Oct-2025,1,Wrong Item,66980
R17717,SO30240,P1927,24-Oct-2025,9,Defective,252000
R17718,SO13932,P1247,24-May-2025,6,Damaged,348840
R17719,SO14772,P1540,02-Nov-2025,1,Defective,11800
R17720,SO37649,P1259,28-Mar-2025,3,Defective,188520
R17721,SO38383,P1193,29-Sep-2025,9,Damaged,168930
R17722,SO66960,P1611,14-Jan-2025,11,Late Delivery,276540
R17723,SO18322,P1896,26-Jan-2025,7,Not Required,407400
R17724,SO16616,P1517,17-Mar-2025,16,Defective,322880
R17725,SO31067,P1439,19-Oct-2025,2,Damaged,11800
R17726,SO46725,P1075,18-Nov-2025,6,Defective,409080
R17727,SO50568,P1997,02-Jul-2025,4,Damaged,105720
R17728,SO68760,P1704,22-Jan-2025,9,Quality Issue,84150
R17729,SO59481,P1477,10-Jun-2025,1,Damaged,17030
R17730,SO36883,P1666,31-Jan-2025,15,Size Issue,29700
R17731,SO41136,P1210,16-Nov-2025,12,Size Issue,632640
R17732,SO25201,P1197,22-Sep-2025,2,Defective,92120
R17733,SO54095,P1950,16-Jan-2025,5,Size Issue,191800
R17734,SO28341,P1824,19-Jun-2025,5,Late Delivery,47200
R17735,SO53141,P1830,16-Oct-2025,6,Defective,154080
R17736,SO69387,P1960,04-Sep-2025,8,Wrong Item,378720
R17737,SO27556,P1551,14-Nov-2025,5,Wrong Item,239100
R17738,SO64049,P1210,24-Oct-2025,5,Late Delivery,263600
R17739,SO29062,P1726,05-Jun-2025,2,Size Issue,99200
R17740,SO58989,P1820,21-Apr-2025,4,Size Issue,30920
R17741,SO33847,P1112,05-Apr-2025,12,Damaged,445680
R17742,SO30845,P1479,17-Feb-2025,1,Late Delivery,55880
R17743,SO46070,P1326,08-Aug-2025,13,Size Issue,146770
R17744,SO27424,P1036,27-Feb-2025,1,Not Required,7690
R17745,SO62573,P1784,30-Nov-2025,9,Wrong Item,448740
R17746,SO38590,P1793,06-Oct-2025,6,Size Issue,359340
R17747,SO37318,P1902,06-Aug-2025,12,Not Required,684720
R17748,SO30452,P1154,02-Oct-2025,5,Late Delivery,122800
R17749,SO21900,P1369,17-Nov-2025,11,Size Issue,23870
R17750,SO11525,P1482,24-Dec-2025,1,Wrong Item,69120
R17751,SO38293,P1996,16-Mar-2025,11,Size Issue,629420
R17752,SO52097,P1436,07-Sep-2025,3,Damaged,3060
R17753,SO16148,P1278,07-Jul-2025,5,Wrong Item,273550
R17754,SO19284,P1252,18-Jun-2025,1,Late Delivery,15150
R17755,SO21703,P1053,29-Aug-2025,1,Quality Issue,29320
R17756,SO44387,P1823,20-Feb-2025,8,Size Issue,639520
R17757,SO10314,P1256,03-Oct-2025,1,Not Required,9740
R17758,SO45560,P1367,02-Apr-2025,1,Defective,65390
R17759,SO65936,P1262,26-Oct-2025,4,Size Issue,128000
R17760,SO69562,P1618,01-Feb-2025,7,Defective,355180
R17761,SO57607,P1254,08-Mar-2025,4,Wrong Item,178960
R17762,SO28870,P1437,07-Apr-2025,1,Wrong Item,61490
R17763,SO13631,P1159,20-Feb-2025,10,Damaged,656000
R17764,SO47864,P1579,15-Apr-2025,13,Damaged,124410
R17765,SO64591,P1700,01-May-2025,10,Size Issue,278600
R17766,SO60319,P1163,16-Jul-2025,14,Damaged,268380
R17767,SO23490,P1651,26-Nov-2025,1,Not Required,14770
R17768,SO13267,P1819,03-Dec-2025,12,Quality Issue,732480
R17769,SO33951,P1927,30-Oct-2025,1,Not Required,28000
R17770,SO20902,P1834,25-Feb-2025,5,Late Delivery,240500
R17771,SO17070,P1568,29-May-2025,1,Size Issue,7740
R17772,SO18844,P1581,26-Jun-2025,5,Quality Issue,175350
R17773,SO69070,P1499,17-Sep-2025,9,Defective,204390
R17774,SO10219,P1078,03-Feb-2025,4,Size Issue,54480
R17775,SO48102,P1640,28-Jan-2025,2,Size Issue,51960
R17776,SO32094,P1940,21-Feb-2025,4,Not Required,287840
R17777,SO65139,P1347,15-Apr-2025,1,Wrong Item,45980
R17778,SO33451,P1164,18-Feb-2025,3,Damaged,27930
R17779,SO45011,P1227,08-Jul-2025,6,Size Issue,308520
R17780,SO41132,P1965,01-Aug-2025,4,Not Required,23640
R17781,SO40087,P1420,16-Dec-2025,9,Late Delivery,66420
R17782,SO68343,P1738,11-Apr-2025,5,Not Required,57450
R17783,SO60591,P1772,21-Dec-2025,4,Quality Issue,212800
R17784,SO11440,P1309,11-Sep-2025,1,Size Issue,34030
R17785,SO22927,P1764,17-Jul-2025,10,Defective,725200
R17786,SO22720,P1979,27-Feb-2025,3,Late Delivery,155520
R17787,SO67480,P1978,21-May-2025,1,Wrong Item,15340
R17788,SO35531,P1881,30-Sep-2025,5,Wrong Item,123900
R17789,SO69957,P1032,25-Sep-2025,9,Damaged,442260
R17790,SO55972,P1509,19-Nov-2025,5,Quality Issue,242700
R17791,SO39760,P1463,05-Jan-2026,5,Defective,97250
R17792,SO46953,P1521,02-Aug-2025,4,Late Delivery,1520
R17793,SO55439,P1882,13-Aug-2025,10,Wrong Item,197800
R17794,SO16239,P1850,07-May-2025,2,Not Required,26020
R17795,SO43511,P1441,29-Jun-2025,7,Size Issue,411460
R17796,SO23964,P1214,18-Dec-2025,2,Late Delivery,54840
R17797,SO21650,P1498,18-Oct-2025,7,Wrong Item,475020
R17798,SO27992,P1564,04-Nov-2025,6,Not Required,16440
R17799,SO36990,P1307,15-Mar-2025,1,Damaged,65390
R17800,SO32699,P1936,17-Mar-2025,6,Size Issue,143460
R17801,SO15451,P1302,20-Feb-2025,1,Not Required,120
R17802,SO27102,P1180,10-Jul-2025,9,Late Delivery,578700
R17803,SO48320,P1853,02-Nov-2025,10,Quality Issue,547700
R17804,SO53056,P1061,30-Jan-2025,4,Defective,153640
R17805,SO16696,P1352,15-Jan-2025,4,Defective,12120
R17806,SO42689,P1043,01-Dec-2025,6,Size Issue,178920
R17807,SO35779,P1947,10-Nov-2025,2,Defective,71100
R17808,SO21445,P1776,16-Sep-2025,2,Damaged,131780
R17809,SO14746,P1807,30-Aug-2025,10,Late Delivery,393400
R17810,SO65849,P1166,15-Mar-2025,9,Defective,454500
R17811,SO27182,P1835,28-Nov-2025,5,Quality Issue,27250
R17812,SO58416,P1400,17-Feb-2025,8,Late Delivery,540160
R17813,SO15013,P1749,13-Mar-2025,13,Wrong Item,343460
R17814,SO19135,P1902,15-Oct-2025,4,Not Required,228240
R17815,SO18867,P1640,05-Dec-2025,2,Size Issue,51960
R17816,SO19403,P1186,19-Sep-2025,3,Late Delivery,180360
R17817,SO65513,P1366,16-Oct-2025,2,Late Delivery,73620
R17818,SO49073,P1557,08-Nov-2025,16,Damaged,169760
R17819,SO29504,P1314,27-Jan-2025,5,Quality Issue,24900
R17820,SO46153,P1296,09-Jun-2025,5,Size Issue,287450
R17821,SO21950,P1794,27-Jan-2025,1,Size Issue,6020
R17822,SO15100,P1910,20-Dec-2025,11,Damaged,784080
R17823,SO61769,P1345,24-Dec-2025,8,Size Issue,120480
R17824,SO11068,P1280,11-Oct-2025,10,Size Issue,325400
R17825,SO45772,P1773,03-Dec-2025,9,Not Required,725670
R17826,SO35479,P1847,15-Aug-2025,14,Late Delivery,128100
R17827,SO51033,P1646,04-Jul-2025,12,Defective,625200
R17828,SO51142,P1425,04-Jul-2025,14,Damaged,988260
R17829,SO53944,P1275,15-Jun-2025,10,Not Required,468700
R17830,SO33905,P1691,18-May-2025,6,Late Delivery,190920
R17831,SO29837,P1351,26-Nov-2025,11,Damaged,287980
R17832,SO47482,P1164,10-Oct-2025,12,Defective,111720
R17833,SO46548,P1526,17-Feb-2025,1,Defective,6240
R17834,SO17352,P1870,08-Feb-2025,3,Quality Issue,17670
R17835,SO53090,P1936,26-Feb-2025,6,Quality Issue,143460
R17836,SO48302,P1170,18-Apr-2025,8,Quality Issue,483280
R17837,SO51792,P1699,08-Nov-2025,2,Defective,47620
R17838,SO63927,P1139,18-Jun-2025,3,Late Delivery,16650
R17839,SO46747,P1093,05-Feb-2025,10,Damaged,147500
R17840,SO17288,P1852,12-Sep-2025,9,Damaged,334440
R17841,SO27262,P1476,11-Aug-2025,11,Size Issue,228140
R17842,SO20449,P1499,27-Feb-2025,17,Size Issue,386070
R17843,SO38009,P1775,29-Aug-2025,8,Size Issue,546880
R17844,SO25981,P1129,23-Sep-2025,15,Size Issue,386850
R17845,SO54163,P1148,22-Jan-2025,7,Wrong Item,385070
R17846,SO63786,P1786,24-Apr-2025,6,Not Required,419700
R17847,SO59149,P1148,19-Jun-2025,11,Wrong Item,605110
R17848,SO39465,P1945,21-Jan-2025,5,Late Delivery,281650
R17849,SO55384,P1196,14-Sep-2025,8,Wrong Item,239520
R17850,SO53253,P1810,03-Nov-2025,8,Wrong Item,564000
R17851,SO19381,P1903,19-Sep-2025,6,Not Required,338220
R17852,SO47360,P1109,10-Jul-2025,13,Defective,573430
R17853,SO51570,P1445,18-May-2025,11,Defective,27390
R17854,SO32701,P1458,29-Aug-2025,2,Quality Issue,111580
R17855,SO30702,P1879,14-Jul-2025,3,Wrong Item,151980
R17856,SO58066,P1533,25-Apr-2025,1,Late Delivery,40250
R17857,SO40201,P1097,29-Mar-2025,8,Size Issue,461120
R17858,SO25184,P1079,17-Jul-2025,2,Size Issue,95160
R17859,SO10913,P1107,10-Oct-2025,7,Defective,13230
R17860,SO46015,P1460,21-Dec-2025,14,Defective,515760
R17861,SO63094,P1832,05-Feb-2025,1,Defective,19990
R17862,SO37433,P1006,30-Nov-2025,6,Size Issue,116640
R17863,SO34594,P1549,30-Jul-2025,5,Damaged,215100
R17864,SO61493,P1295,05-May-2025,8,Late Delivery,43200
R17865,SO69341,P1082,15-May-2025,6,Not Required,189960
R17866,SO15231,P1546,28-Sep-2025,1,Damaged,47300
R17867,SO12462,P1736,24-Jun-2025,2,Not Required,93400
R17868,SO17911,P1060,02-Aug-2025,4,Quality Issue,118480
R17869,SO50403,P1583,10-Dec-2025,4,Defective,203840
R17870,SO21014,P1649,02-Aug-2025,6,Damaged,253860
R17871,SO47187,P1578,16-Apr-2025,6,Wrong Item,43260
R17872,SO15757,P1877,02-Jul-2025,9,Damaged,325530
R17873,SO56547,P1235,27-Aug-2025,8,Late Delivery,439360
R17874,SO47708,P1086,14-Mar-2025,5,Quality Issue,319000
R17875,SO18122,P1901,03-May-2025,6,Not Required,18960
R17876,SO36852,P1264,06-Sep-2025,3,Wrong Item,198660
R17877,SO23684,P1358,21-Dec-2025,5,Defective,2000
R17878,SO14416,P1739,21-Feb-2025,2,Late Delivery,58640
R17879,SO20776,P1783,07-Mar-2025,8,Damaged,254720
R17880,SO18201,P1878,29-Nov-2025,1,Damaged,570
R17881,SO11175,P1759,18-Jun-2025,2,Late Delivery,51340
R17882,SO43531,P1144,11-May-2025,5,Defective,347900
R17883,SO47247,P1980,14-Mar-2025,12,Quality Issue,517560
R17884,SO30295,P1994,07-Oct-2025,6,Defective,305280
R17885,SO10119,P1910,01-Feb-2025,6,Late Delivery,427680
R17886,SO67800,P1978,19-Nov-2025,9,Defective,138060
R17887,SO36481,P1015,27-Sep-2025,2,Defective,91440
R17888,SO59204,P1400,07-Apr-2025,14,Late Delivery,945280
